Region Code Description,Donor,Donor Description,Donor Rollup Level 3,Donor Rollup Level 3 Descr,Donor Rollup Level 4,Donor Rollup Level 4 Descr,Expenses,Expenses
Europe and CIS,10472,Government of Montenegro,MNE,MONTENEGRO,MNE_GOVT,Government of Montenegro,0.06%,1109733.71
Europe and CIS,10480,USAID,USA,United States of America,USAID,USAID,0.25%,4576317.98
Europe and CIS,10510,MICROSOFT CORPORATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,MICROSOFT,PRIV_MICROSOFT CORP,0.00%,0
Europe and CIS,10697,MINISTRY OF HEALTH - TURKEY,TUR,Turkey,TUR_MIN,Turkey Ministry,0.00%,0
Europe and CIS,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,0.03%,483331.39
Europe and CIS,10737,COCA COLA COMPANY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,COCA COLA,PRIV_COCA COLA,0.02%,279842.44
Europe and CIS,10750,FRIEDRICH EBERT STIFTUNG E.V.,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SLOFRIEDRI,FES_ PRIV_GERMANY,0.00%,0
Europe and CIS,10779,UNOPS-CSA,UN_AGY 1,UN AGENCY 1,UNOPS,United Nations Office for Proj,0.00%,62678.51
Europe and CIS,10836,MSU,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,MSU,"PRIV_MSU, RUSSIA",0.00%,0
Europe and CIS,10869,UN DEMOCRACY FUND (UNDEF),UN_AGY 1,UN AGENCY 1,UN,United Nations,0.00%,84076
Europe and CIS,10902,ENERGY EFFICIENCY FUND,HRV,Croatia,HRV_MIN,GOVERNMENT OF CROATIA,0.00%,13150.34
Europe and CIS,10964,MARIA SHARAPOVA FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,MSFOUNDATION,"PRIV_DONOR, RUSSIA",0.00%,90846.33
Europe and CIS,10976,BLACK SEA ECONOMIC CO-OPERATIO,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BSEC,PRIV_MULTINATIONAL CIS,0.00%,13095.76
Europe and CIS,10993,BUL MINISTRY OF REG DEVT AND P,BGR,Bulgaria,BGR_MIN,Bulgaria Ministry,0.00%,0
Europe and CIS,11008,SYSTEM CAPITAL MANAGEMENT LTD,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SMC LTD,PRIV_CYPRUS,0.00%,0
Europe and CIS,11092,CSPR AS RB,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CSPR,PRIV_INDUSTRY_UK,0.00%,0
Europe and CIS,11107,Splitsko-dalmatinska county,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,4622.7
Europe and CIS,11140,Japanese international Coopera,JPN,Japan,JPN_GOVT,Japan Government,0.05%,937576.13
Europe and CIS,11152,"MINISTRY OF FAMILY, VETERANS",HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,17501.65
Europe and CIS,11175,MINISTRY OF HEALTH,HRV,Croatia,HRV_MIN,GOVERNMENT OF CROATIA,0.00%,233.24
Europe and CIS,11207,US Department of State,USA,United States of America,USA_GOVT,United States of America Gover,0.00%,44744.29
Europe and CIS,11216,Central Electoral Commission,MDA,Moldova,MDA_GOVT,Moldova Government,0.00%,0
Europe and CIS,11234,Australian Agency for Int'l De,AUS,Australia,AUS_MIN,Australia Ministry,0.00%,1745.08
Europe and CIS,11266,Austrian Development Agency,AUT,Austria,AUT_GOVT,Austria Government,0.03%,500416.83
Europe and CIS,11303,ZADAR COUNTY,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,31667.07
Europe and CIS,11325,Ministry of Finance Slovak Rep,SVK,Slovak Republic,SVK_GOVT,Slovak Republic Government,0.02%,427153.06
Europe and CIS,11336,Ministry of Finance of the Rep,SRB,SERBIA,SRB_GOVT,SERBIA,0.03%,608113.99
Europe and CIS,11362,UNOCHA/Central_Emg_Resp_Fund,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0.04%,796189.83
Europe and CIS,11363,Peacebuilding Fund,MDTF1,BU,PBF,PEACEBUILDING,0.03%,523215.15
Europe and CIS,11384,DVOR Municipality,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,251.1
Europe and CIS,11386,GLINA TOWN,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,3776.03
Europe and CIS,11401,MDTFO/JP_FM_Eliminate_Violence,MDTF1,BU,FM_AEVAM,UNIFEM ELIM VIOLENCE,0.01%,150936.38
Europe and CIS,11403,SDC-Swiss Agency For Developme,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.04%,668767.81
Europe and CIS,11414,UNOPS TFM,UN_AGY 1,UN AGENCY 1,UNOPS,United Nations Office for Proj,0.00%,3152.29
Europe and CIS,11424,MDTFO/JP_Moldova_JILDP,MDTF1,BU,JP_MD_LDP,MOLDOVA Joint Integrated LDP,0.03%,529957.75
Europe and CIS,11436,KARLOVAC COUNTY,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,517.44
Europe and CIS,11441,SIBENIK_KNIN COUNTY,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,2757.72
Europe and CIS,11443,Foundation of  Partnerships in,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FPH,PRIV_SWISS NGO,0.00%,134.97
Europe and CIS,11454,DONBAS FUEL ENERGY COMPANY,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,DTEK,PRIV_UKRAINE,0.00%,0
Europe and CIS,11455,MDTFO/JP-Montengro_UN__Cty_Fun,MDTF1,BU,ME_UN_FUND,MDTFO/JP-Montengro_UN__Cty_Fun,0.00%,48477.83
Europe and CIS,11456,MDTFO/JP_Kyrgyzstan_One_Fund,MDTF1,BU,KG_ONE_FD,MDTFO/JP_Kyrgyzstan_One_Fund,0.00%,191.11
Europe and CIS,11497,NADRA LUGANSCHINY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,NADRA LUGA,PRIV,0.00%,0
Europe and CIS,11506,Sakhalin Energy,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SAKHENERGY,PRIV_Sakhalin Russia,0.00%,3036.54
Europe and CIS,11520,City of Osijek,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,39209.29
Europe and CIS,11521,Ministry of Labour  slovak Rep,SVK,Slovak Republic,SVK_GOVT,Slovak Republic Government,0.00%,69823.47
Europe and CIS,11615,NACIONALNA ZAKLADA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IMPACT,PRIV,0.00%,34206.45
Europe and CIS,11637,FOND ZA OBNOVU I RAZVOJ GRADA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FOND_VUKOV,PRIV,0.00%,4957.57
Europe and CIS,11646,Municipality of Cetinje,MNE,MONTENEGRO,MNE_MIN,Ministry of Montenegro,0.05%,1009939.85
Europe and CIS,11650,OEB,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OEB,PRIV,0.00%,2735.98
Europe and CIS,11655,Small Army Survey,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SAS,PRIV,0.00%,1217.92
Europe and CIS,11668,MDTFO/JP_Human_Rights_Mainstre,MDTF1,BU,HUN_RIGHTS,MDTFO/JP_Human_Rights_Mainstre,0.00%,28267.18
Europe and CIS,11669,MDTFO/JP_Kazakhstan_RPSS,MDTF1,BU,KAZ_RPSS,MDTFO/JP_Kazakhstan_RPSS,0.04%,647771.91
Europe and CIS,11681,OJSC-OC ROSNEFT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ROSNEFT,PRIV,0.00%,39.38
Europe and CIS,11686,FAMILY HEALTH INTERNATIONAL RE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,FHI,PRIV_FHI,0.00%,14970
Europe and CIS,11688,DEUTSCHE GESELLSCHAFT FUR INTE,DEU,Germany,DEU_AGY_GIZ,Germany Agency GIZ,0.00%,4063.71
Europe and CIS,11689,FER,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CROATIA,PRIVATE NATIONAL,0.00%,4115.93
Europe and CIS,11702,"JSFC ""Sistema""",PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SISTEMA,PRIV,0.00%,72.19
Europe and CIS,11724,European Comm. Humanit. Aid Of,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0.01%,135294.7
Europe and CIS,11733,DHMZ,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CROATIA,PRIVATE NATIONAL,0.00%,18605.32
Europe and CIS,11734,Lugansk Oblast State Admin,UKR,Ukraine,UKR_MIN,Ukraine Ministry,0.00%,0
Europe and CIS,11766,MDTFO/JP_Georgia_GendeEqualit,MDTF1,BU,GEO_,MDTFO/JP_Georgia_GendeEqualit,0.02%,375384.42
Europe and CIS,11770,MDTFO/JP-\_Kosovo_Dom_Violence,MDTF1,BU,KOS_D_VIOL,MDTFO/JP-\_Kosovo_Dom_Violence,0.01%,112144.89
Europe and CIS,11771,METINVEST,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,METINVEST,METINVEST,0.00%,0
Europe and CIS,11776,UN Tr Fund for Human Security,UN_AGY 1,UN AGENCY 1,UN,United Nations,0.01%,103357.97
Europe and CIS,11778,Hrvatski Telekom d.d,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CROATIA,PRIVATE NATIONAL,0.00%,392.36
Europe and CIS,11785,YUG-NEFTEGAZ LTD,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,YUGNEFTEGA,YUG-NEFTEGAZ LTD,0.00%,23509.77
Europe and CIS,11793,UNDP AS MA_POOLED FUNDS,UN_AGY 1,UN AGENCY 1,UNDP_MA,UNDP AS MA_POOLED FUNDS,0.02%,370868.79
Europe and CIS,11798,Istrian County,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,10415.76
Europe and CIS,11805,Experian Limited Turkey,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TURKEY,PRIVATE NATIONAL,0.00%,41115.22
Europe and CIS,11806,KOC HOLDING CORPORATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TURKEY,PRIVATE NATIONAL,0.00%,12657.84
Europe and CIS,11807,MINISTRY OF SOCIAL POLICY AND,HRV,Croatia,HRV_MIN,GOVERNMENT OF CROATIA,0.00%,4949.55
Europe and CIS,11809,Fruitful Armenia,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ARMENIA,PRIVATE NATIONAL,0.00%,55085.58
Europe and CIS,11855,Slovak Aid,SVK,Slovak Republic,SVK_GOVT,Slovak Republic Government,0.00%,2128.42
Europe and CIS,11864,CIEMAT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CIEMAT,CIEMAT,0.00%,22618.96
Europe and CIS,11865,Faculty of Civil Engineering,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CROATIA,PRIVATE NATIONAL,0.00%,24933.84
Europe and CIS,11871,Municipality of Cajetina SRB,SRB,SERBIA,SRB_GOVT,SERBIA,0.01%,196099.98
Europe and CIS,11884,Development of Ukrain Foundn,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,UKRAINE,PRIVATE NATIONAL,0.00%,23432.07
Europe and CIS,11904,Municipality of Alibunar,SRB,SERBIA,SRB_GOVT,SERBIA,0.00%,44073.14
Europe and CIS,11913,Armenian missionary Associatio,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ARMENIA,PRIVATE NATIONAL,0.00%,33245.77
Europe and CIS,11922,Kapital Sug'urta,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,UZBEKISTAN,PRIVATE NATIONAL,0.00%,0
Europe and CIS,11924,MPTF/JP_UN PART RIGHTS DISAB,MDTF1,BU,UN_PRPD_DISABILITIES,Rights of Persons- Disabilitie,0.01%,96287.76
Europe and CIS,11939,SABANCI FOUNDATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TURKEY,PRIVATE NATIONAL,0.01%,238614.27
Europe and CIS,11965,SYSLAB International Ltd,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SYSLAB,Syslab International Ltd,0.01%,260238.19
Europe and CIS,11966,MUP,SRB,SERBIA,SRB_GOVT,SERBIA,0.00%,21615.62
Europe and CIS,11969,Municipality of Bosilegard,SRB,SERBIA,SRB_GOVT,SERBIA,0.00%,34068.07
Europe and CIS,11972,"Company ""Meqanizatori"", ltd",PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,MEQANIZATR,"Company ""Meqanizatori"", Ltd",0.00%,2760.01
Europe and CIS,11995,Swiss Embassy in the Croatia,CHE,Switzerland,CHE_GOVT,Switzerland Government,0.00%,13666.2
Europe and CIS,12027,ICLEI,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ICLEI,Rio Uruguay Seguros,0.00%,14580.46
Europe and CIS,12030,UNAIDS-UBRAF,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,-1.39
Europe and CIS,12064,International Fund for Animal,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IFAW,International Fund for Animal,0.00%,61503.81
Europe and CIS,12078,SASOL SYNFUELS INTERNATIONAL,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SASOL,SASOL SYNFUELS INTERNATIONAL,0.00%,42269.69
Europe and CIS,12083,Regional Environmental C,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,REC,Regional Environmental C,0.01%,109259.68
Europe and CIS,12088,National Platform on DRR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PLATFORM,National Platform on DRR,0.00%,9535.12
Europe and CIS,12089,Regional Development Ministry,HRV,Croatia,HRV_MIN,GOVERNMENT OF CROATIA,0.01%,182633.12
Europe and CIS,12097,SRB Ministry of Energy,SRB,SERBIA,SRB_GOVT,SERBIA,0.00%,20603.6
Europe and CIS,12117,District Council of Causeni,MDA,Moldova,MDA_GOVT,Moldova Government,0.00%,-19.11
Europe and CIS,12126,KGZ New Zealand Rural Trust,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NZL-,New Zealand Rural Trust,0.00%,4579.44
Europe and CIS,12130,Church of Cyprus,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CYP-,CHURCH,0.01%,176262.2
Europe and CIS,12131,EVKAF ADMINISTRATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CYP -,EVKAF,0.01%,221392.12
Europe and CIS,12144,Ustiya Mayoralty,MDA,Moldova,MDA_GOVT,Moldova Government,0.00%,6515.86
Europe and CIS,12147,Sisak Town,HRV,Croatia,HRV_GOVT,Croatia Government,0.00%,7539.24
Europe and CIS,12165,Internews Network,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,USA-INTERNEWS,INTERNEWS,0.00%,12801.29
Europe and CIS,12180,Ecologic Institute,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,DEU-ECOLOGIC,INSTITUTE,0.00%,1319.97
Europe and CIS,12182,EKOPAK ltd,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,BIH-,EKOPAK,0.00%,0
Europe and CIS,12185,Holbaek Municipality,DNK,Denmark,DNK_GOVT,Denmark Government,0.00%,18624.43
Europe and CIS,12191,Samsung Electronics KZ and Cen,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,KAZ -,SamsungKZ,0.00%,63511.73
Europe and CIS,12195,Eupportunity,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,BEL -,EUPPORT,0.00%,5727.81
Europe and CIS,12212,OJSC IC RUSS-INVEST,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,RUS -,RussInvest,0.00%,0
Europe and CIS,12226,European Climate Foundation,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NLD-ECF,ECF,0.00%,4251.91
Europe and CIS,12236,National Tuberculosis Center,KAZ,Kazakhstan,KAZ_MIN,Kazakhstan Ministry,0.00%,18858.39
Europe and CIS,12248,MPTFO MDA Unity in Action,MDTF1,BU,MDA -,Unity in Action,0.00%,3441.18
Europe and CIS,12259,EWEA,-,-,-,-,0.00%,1520.75
Europe and CIS,12265,MDTFO JP Kosovo DEED,-,-,-,-,0.00%,3821.18
Europe and CIS,12291,"Komunalno preduzece ""Bobas"" A.",-,-,-,-,0.00%,0
Europe and CIS,55456,Municipality of Vracar SRB,SRB,SERBIA,SRB_GOVT,SERBIA,0.01%,138757.57
Europe and CIS,55458,Prosecutor General Office Mold,MDA,Moldova,MDA_GOVT,Moldova Government,0.00%,16707.28
Global and Others,-,-,-,-,-,-,0.00%,0
Global and Others,4,FOOD AND AGRICULTURE ORGANIZAT,UN_AGY 1,UN AGENCY 1,FAO,AGY_FOOD AND AGRICULTURE ORGAN,0.00%,38025
Global and Others,5,UNESCO,UN_AGY 1,UN AGENCY 1,UNESCO,AGY_UNITED NATIONS EDUCATIONAL,0.00%,12367.16
Global and Others,11,UNITED NATIONS VOLUNTEERS,UN_AGY 1,UN AGENCY 1,UNDP(UNV),UNDP - United Nations Voluntee,0.00%,1576.7
Global and Others,12,UNITED NATIONS DEVELOPMENT PRO,UN_AGY 1,UN AGENCY 1,UNDP_AGY,AGY_UNITED NATIONS DEVELOPMENT,0.07%,1277602.25
Global and Others,13,UN INDUSTRIAL DEVELOPMENT ORGA,UN_AGY 1,UN AGENCY 1,UNIDO,AGY_UN INDUSTRIAL DEVELOPMENT,0.00%,7305.41
Global and Others,15,WORLD BANK (INT'L. BANK FOR RE,IFI_WB,IFI_WB,WB,WORLD BANK,0.00%,88015.35
Global and Others,31,UNITED NATIONS POPULATION FUND,UN_AGY 1,UN AGENCY 1,UNFPA,AGY_UNITED NATIONS POPULATION,0.00%,0
Global and Others,32,UN Women,UN_AGY 1,UN AGENCY 1,UNIFEM,AGY_UN DEVELOPMENT FUND FOR WO,0.00%,66428.33
Global and Others,35,UNITED NATIONS CHILDREN'S FUND,UN_AGY 1,UN AGENCY 1,UNICEF,AGY_UNITED NATIONS CHILDREN'S,0.01%,142704.56
Global and Others,36,INTERNATIONAL FUND FOR AGRICUL,UN_AGY 1,UN AGENCY 1,IFAD,AGY_NTERNATIONAL FUND FOR AGRI,0.00%,0
Global and Others,37,WORLD FOOD PROGRAMME,UN_AGY 1,UN AGENCY 1,WFP,AGY_WORLD FOOD PROGRAMME,0.00%,7008.72
Global and Others,38,UNOCHA,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0.00%,5308.25
Global and Others,40,UN HIGH COMMISSIONER FOR REFUG,UN_AGY 1,UN AGENCY 1,UNHCR,AGY_UN HIGH COMMISSIONER FOR R,0.00%,4736.76
Global and Others,41,UNITED NATIONS ENVIRONMENT PRO,UN_AGY 1,UN AGENCY 1,UNEP,AGY_UNITED NATIONS ENVIRONMENT,0.05%,1008348.76
Global and Others,55,GOVERNMENT OF AUSTRALIA,AUS,Australia,AUS_GOVT,Australia Government,0.02%,278210.06
Global and Others,70,GOVERNMENT OF BOTSWANA,BWA,Botswana,BWA_GOVT,Botswana Government,0.00%,5653.7
Global and Others,71,GOVERNMENT OF BRAZIL,BRA,Brazil,BRA_GOVT,Brazil Government,0.00%,1029.57
Global and Others,78,GOVERNMENT OF CANADA,CAN,Canada,CAN_GOVT,Canada Government,0.01%,242753.1
Global and Others,94,GOVERNMENT OF CZECHOSLOVAKIA,CSK,Czechoslovakia,CSK_GOVT,Czechoslovakia Government,0.00%,13625.28
Global and Others,95,GOVERNMENT OF DENMARK,DNK,Denmark,DNK_GOVT,Denmark Government,0.05%,961352.55
Global and Others,110,GOVERNMENT OF FINLAND,FIN,Finland,FIN_GOVT,Finland Government,0.03%,514739.52
Global and Others,117,GOVERNMENT OF GERMANY,DEU,Germany,DEU_GOVT,Germany Government,0.01%,154870.62
Global and Others,130,GOVERNMENT OF ICELAND,ISL,Iceland,ISL_GOVT,Iceland Government,0.00%,513.9
Global and Others,134,GOVERNMENT OF IRELAND,IRL,Ireland,IRL_GOVT,Ireland Government,0.00%,33271.78
Global and Others,137,GOVERNMENT OF ITALY,ITA,Italy,ITA_GOVT,Italy Government,0.00%,68446.08
Global and Others,141,GOVERNMENT OF JAPAN,JPN,Japan,JPN_GOVT,Japan Government,0.30%,5515356.04
Global and Others,152,GOVERNMENT OF LIECHTENSTEIN,LIE,Liechtenstein,LIE_GOVT,Liechtenstein Government,0.00%,0
Global and Others,155,GOVERNMENT OF LUXEMBOURG,LUX,Luxembourg,LUX_GOVT,Luxembourg Government,0.01%,121391.28
Global and Others,182,GOVERNMENT OF NETHERLANDS,NLD,Netherlands,NLD_GOVT,Netherlands Government,0.06%,1121755.51
Global and Others,185,GOVERNMENT OF NIGERIA,NGA,Nigeria,NGA_GOVT,Nigeria Government,0.05%,1008446.42
Global and Others,187,GOVERNMENT OF NORWAY,NOR,Norway,NOR_GOVT,Norway Government,0.05%,954040.11
Global and Others,215,GOVERNMENT OF SINGAPORE,SGP,Singapore,SGP_GOVT,Singapore Government,0.00%,90888.35
Global and Others,220,GOVERNMENT OF SPAIN,ESP,Spain,ESP_GOVT,Spain Government,0.01%,133851.4
Global and Others,231,GOVERNMENT OF SWEDEN,SWE,Sweden,SWE_GOVT,Sweden Government,0.00%,1836
Global and Others,232,GOVERNMENT OF SWITZERLAND,CHE,Switzerland,CHE_GOVT,Switzerland Government,0.02%,322043.6
Global and Others,280,EUROPEAN UNION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0.03%,534625.03
Global and Others,296,UNITED NATIONS,UN_AGY 1,UN AGENCY 1,UN,United Nations,0.00%,0
Global and Others,297,UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,0
Global and Others,304,FORD FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FF,PRI_FORD FOUNDATION,0.00%,-77.1
Global and Others,313,INCOME GENERATED FROM PROJECTS,UN_AGY 1,UN AGENCY 1,IGP,AGY_INCOME GENERATED FROM PROJ,0.01%,110813
Global and Others,316,CONRAD HILTON FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CHF,PRIV_CONRAD HILTON FOUNDATION,0.00%,0
Global and Others,327,"GLOBAL FUND TO FIGHT AIDS, TUB",FUNDS_GFATM,FUNDS_GFATM,GFATM,GFATM,0.00%,0
Global and Others,329,DANIDA:,DNK,Denmark,DNK_MIN,Denmark Ministry,0.00%,-1368
Global and Others,393,WORLD VISION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,WORLDVISIO,PRIV_WORLD VISION,0.00%,82458.2
Global and Others,455,JAPANESE INTNL COOP  AC.:UNCDF,JPN,Japan,JPN_GOVT,Japan Government,0.00%,17125.76
Global and Others,550,CANADIAN INTERNATIONAL DEVELOP,CAN,Canada,CAN_MIN,Canada Ministry,0.01%,94172.89
Global and Others,551,DEPARTMENT FOR INT'L DEVELOPME,GBR,United Kingdom,GBR_GOVT,United Kingdom Government,0.08%,1503894.12
Global and Others,555,SWEDISH INT'L DEVELOPMENT COOP,SWE,Sweden,SIDA,SIDA,0.17%,3154010.41
Global and Others,556,SNV NETHERLANDS DEVELOPMENT OR,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SNV,Unknown Type of Agency,0.00%,0
Global and Others,717,The Republic of Korea,KOR,Republic of Korea,KOR_GOVT,Republic of Korea Government,0.01%,220343.26
Global and Others,1480,NAT'L DEMOCRATIC INSTITUTE FOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NDI,PRIV_YEM-NATIONAL DEMOCRATIC I,0.00%,32102.78
Global and Others,1649,ROCKEFELLER FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ROCKE,PRIV_ROCKEFELLER FOUNDATION,0.00%,0
Global and Others,1784,POL-UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.28%,5167068.33
Global and Others,1854,ESCAP,UN_AGY 1,UN AGENCY 1,ESCAP,AGY_ESCAP,0.00%,-11633.25
Global and Others,1861,UN Office in Geneva,UN_AGY 1,UN AGENCY 1,UNOG,AGY_UN Office in Geneva,0.00%,0
Global and Others,1864,World Trade Organization,MUTLI_AGY2,MULTI-LATERAL AGENCY2,WTO_TRADE,World Trade Organization,0.00%,77410.53
Global and Others,10003,Global Environment Fund Truste,FUNDS_GEF,FUNDS_GEF,GEFTRUSTEE,GEF TRUSTEE,0.00%,0
Global and Others,10008,UN Office for Project Services,UN_AGY 1,UN AGENCY 1,UNOPS,United Nations Office for Proj,0.00%,42324.14
Global and Others,10012,BILL AND MELINDA GATES FOUNDAT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,GATESFOUND,PRIV_BILL AND MELINDA GATES FO,0.02%,406063.34
Global and Others,10159,EUROPEAN COMMISSION,FUNDS_EU,FUNDS_EU,EU,EUROPEAN UNION,0.26%,4871516.1
Global and Others,10216,AG. ESPANOLA DE COOPERACION IN,ESP,Spain,ESP_MIN,Spain Ministry,0.02%,435726.28
Global and Others,10232,UN FRAMEWORK CONVENTION ON CLI,UN_AGY 1,UN AGENCY 1,UNFCCC,AGY_UN FRAMEWORK CONVENTION ON,0.00%,0
Global and Others,10245,OPEN SOCIETY INSTITUTE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OSI,PRIV_OPEN SOCIETY INSTITUTE,0.00%,0
Global and Others,10282,SWISS AGY FOR DEVELOPMENT & CO,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.05%,919596.6
Global and Others,10444,Unión Inter-Parlamentaria,MUTLI_AGY2,MULTI-LATERAL AGENCY2,IPU,Union Inter-Parlamentaria,0.00%,29805.19
Global and Others,10480,USAID,USA,United States of America,USAID,USAID,0.01%,183881.63
Global and Others,10545,INTERNATIONAL IDEA,MUTLI_AGY2,MULTI-LATERAL AGENCY2,IDEA,INTERNAL INST FOR DEM & EA,0.00%,42988.23
Global and Others,10602,UN-HABITAT,UN_AGY 1,UN AGENCY 1,UNCHS,AGY_UN CENTRE FOR HUMAN SETTLE,0.00%,16468.78
Global and Others,10647,FIRST DATA WESTERN UNION FOUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FIRST UNION,PRIV_FIRST UNION,0.00%,0
Global and Others,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,0.28%,5264856.31
Global and Others,10737,COCA COLA COMPANY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,COCA COLA,PRIV_COCA COLA,0.06%,1023461.55
Global and Others,10777,UNCDF - CSA,UN_AGY 1,UN AGENCY 1,UNCDF,AGY_UNITED NATIONS CAPITAL DEV,0.00%,1999.51
Global and Others,10780,UN FUND FOR UNWOMEN,UN_AGY 1,UN AGENCY 1,UN FUND-UNIFEM,AGY_UNFUND FOR UNIFEM,0.00%,3341.87
Global and Others,10839,THE WILLIAM AND FLORE HEWLETT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,HEWLETT FDT,PRIV_HEWLETT FDT FOUND,0.01%,99705.29
Global and Others,10846,ENERGY & ENERGY EFFICIENCY PSH,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,REEEP,PRIV_UK BASED,0.01%,98079.58
Global and Others,11140,Japanese international Coopera,JPN,Japan,JPN_GOVT,Japan Government,0.00%,0.39
Global and Others,11207,US Department of State,USA,United States of America,USA_GOVT,United States of America Gover,0.00%,0
