Region Code Description,Donor,Donor Description,Donor Rollup Level 3,Donor Rollup Level 3 Descr,Donor Rollup Level 4,Donor Rollup Level 4 Descr,Expenses,Expenses
Asia and the Pacific,583,MON-AGFUND,MUTLI_AGY2,MULTI-LATERAL AGENCY2,AGFUND,ARAB GULF PROGM FOR UN DEV ORG,0.00%,0
Asia and the Pacific,717,CPR-THE GOVERMENT OF KOREA,KOR,Republic of Korea,KOR_GOVT,Republic of Korea Government,0.00%,0
Asia and the Pacific,730,IND-CARE TODAY FUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CARE_TODAY,PRIV_IND-CARE TODAY FUND,0.00%,0
Asia and the Pacific,768,CPR-CHINA INTERNATIONAL CENTRE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CICETE,PRIV_CPR-CHINA INTERNATIONAL C,0.00%,0
Asia and the Pacific,780,LIR-COORDINATING PARTNER NGOS,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,CNGOS,PRIV_LIR-COORDINATING PARTNER,0.00%,0
Asia and the Pacific,842,URU-DIRECCION GENERAL DE COMER,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,843,PHI-DEPT. OF AGRICULTURE-BUREA,PHL,Philippines,PHL_MIN,Philippines Ministry,0.00%,0
Asia and the Pacific,852,IVC-SWISS AGENCY FOR DEVELOPME,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.00%,0
Asia and the Pacific,917,INS-ECUMENICAL SCHOLARSHIP PRO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ESP_PRIV,PRIV_INS-ECUMENICAL SCHOLARSHI,0.00%,0
Asia and the Pacific,983,BYE-FOUNDATION OPEN SOCIETY IN,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FOSI,PRIV_BYE-FOUNDATION OPEN SOCIE,(0.00%),(171)
Asia and the Pacific,1049,PAK-GOVERNMENT OF PUNJJAB,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.00%,"26,525"
Asia and the Pacific,1221,IRA-ISLAMIC REPUB. OF IRAN CUS,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,IRICA,PRIV_IRA-ISLAMIC REPUB. OF IRA,0.00%,0
Asia and the Pacific,1279,VEN-MINISTERIO DE CIENCIA Y TE,VEN,Venezuela,VEN_MIN,Venezuela Ministry,0.00%,0
Asia and the Pacific,1395,CPR-MINISTRY OF CIVIL AFFAIRS,CHN,People's Republic of China,CHN_MIN,People's Republic of China Min,0.00%,0
Asia and the Pacific,1412,SRL-MINISTRY OF INDUSTRIAL DEV,LKA,Sri Lanka,LKA_MIN,Sri Lanka Ministry,0.00%,0
Asia and the Pacific,1425,CPR-MINISTRY OF SCIENCE & TECH,CHN,People's Republic of China,CHN_MIN,People's Republic of China Min,0.00%,0
Asia and the Pacific,1428,VEN-MINISTERIO DE PLANIFICACIÓ,VEN,Venezuela,VEN_MIN,Venezuela Ministry,0.00%,0
Asia and the Pacific,1479,PAK-NATIONAL COMMISSION ON HUM,PAK,Pakistan,PAK_MIN,Pakistan Ministry,0.00%,0
Asia and the Pacific,1482,JAM-ROYAL NETHERLANDS EMBASSY,NLD,Netherlands,NLD_MIN,Netherlands Ministry,0.00%,0
Asia and the Pacific,1492,INS-NGO (INTERNATIONAL),PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NGO (INT),PRIV_INS-NGO (INTERNATIONAL),0.00%,0
Asia and the Pacific,1498,TIM-INTERNATIONAL & NATIONAL,UN_AGY 1,UN AGENCY 1,NGOS,AGY_TIM-INTERNATIONAL & NATIO,0.00%,0
Asia and the Pacific,1502,CPR-NINGXIA GOVERNMENT,CHN,People's Republic of China,CHN_GOVT,People's Republic of China Gov,0.00%,0
Asia and the Pacific,1622,CPR-PRIVATE SECTOR,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRIVSECT,PRIV_PRIVATE SECTOR,0.01%,"230,172"
Asia and the Pacific,1779,CMB-UNITED NATIONS ASSOCIATION,UN_AGY 1,UN AGENCY 1,UNA/USA,AGY_CMB-UNITED NATIONS ASSOCIA,0.00%,0
Asia and the Pacific,1781,LAO-UNITED NATIONS AIDS PROGRA,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,0
Asia and the Pacific,1784,POL-UNAIDS,UN_AGY 1,UN AGENCY 1,UNAIDS,AGY_UNAIDS,0.00%,0
Asia and the Pacific,1787,COL-UNITED NATIONS DEVELOPMENT,UN_AGY 1,UN AGENCY 1,UND_!,AGY_COL-UNITED NATIONS DEVELOP,0.00%,0
Asia and the Pacific,1807,NIC-FONDO DE LAS NACIONES UNID,UN_AGY 1,UN AGENCY 1,UNICEF_PRIV,NIC-FONDO DE LAS NACIONES,0.00%,0
Asia and the Pacific,1815,MAG-UNITED STATES AGENCY,USA,United States of America,USA_MIN,USA Ministry,0.00%,0
Asia and the Pacific,1839,BYE-WORLD HEALTH ORGANIZATION,UN_AGY 1,UN AGENCY 1,WHO,AGY_WORLD HEALTH ORGANIZATION,0.00%,0
Asia and the Pacific,1853,UNITED NATIONS CAPITAL DEVELOP,UN_AGY 1,UN AGENCY 1,UNCDF,AGY_UNITED NATIONS CAPITAL DEV,0.00%,0
Asia and the Pacific,1854,ESCAP,UN_AGY 1,UN AGENCY 1,ESCAP,AGY_ESCAP,0.00%,"77,598"
Asia and the Pacific,1860,UN High Com'r Human Rights,UN_AGY 1,UN AGENCY 1,UNHCHR,Office of the UN High Commissi,0.01%,"91,753"
Asia and the Pacific,1861,UN Office in Geneva,UN_AGY 1,UN AGENCY 1,UNOG,AGY_UN Office in Geneva,0.00%,"35,739"
Asia and the Pacific,1863,UN Office in Vienna,UN_AGY 1,UN AGENCY 1,UNOV,AGY_UN Office in Vienna,0.00%,0
Asia and the Pacific,1864,World Trade Organization,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,1865,UN Information Centre,UN_AGY 1,UN AGENCY 1,UNIC,AGY_UN Information Centre,0.00%,0
Asia and the Pacific,10003,Global Environment Fund Truste,MUTLI_AGY2,MULTI-LATERAL AGENCY2,GEFTRUSTEE,GEF TRUSTEE,0.00%,0
Asia and the Pacific,10008,UN Office for Project Services,UN_AGY 1,UN AGENCY 1,UNOPS,United Nations Office for Proj,0.00%,0
Asia and the Pacific,10046,GTZ,DEU,Germany,DEU_AGY_GIZ,Germany Agency GIZ,0.00%,0
Asia and the Pacific,10056,SAVE THE CHILDREN FUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SAVECHILD,PRIV_SAVE THE CHILDREN FUND,0.00%,0
Asia and the Pacific,10089,NORWEGIAN PEOPLES AID,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10102,UNOCHA,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0.00%,0
Asia and the Pacific,10120,UNAIDS-CHINA,UN_AGY 1,UN AGENCY 1,UNAIDSCHI,AGY_UNAIDS-CHINA,0.00%,0
Asia and the Pacific,10141,"FCT, ABUJA",OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10159,EUROPEAN COMMISSION,MUTLI_AGY2,MULTI-LATERAL AGENCY2,EU,EUROPEAN UNION,0.96%,"17,559,758"
Asia and the Pacific,10182,"UNMISET, EAST TIMOR",UN_AGY 1,UN AGENCY 1,UNMIS,AGY_UNMIS,0.00%,0
Asia and the Pacific,10203,"UNAMA, KABUL",UN_AGY 1,UN AGENCY 1,UNAMA_ KAB,AGY_UNAMA_ KABUL,0.03%,"582,054"
Asia and the Pacific,10215,NORTH & EAST CR&D PROJECT,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NECORD,PRIV_NORTH & EAST CR&D PROJECT,0.00%,0
Asia and the Pacific,10216,AG. ESPANOLA DE COOPERACION IN,ESP,Spain,ESP_MIN,Spain Ministry,0.13%,"2,357,892"
Asia and the Pacific,10238,UNISDR,UN_AGY 1,UN AGENCY 1,UNISDR,AGY_UNISDR,0.00%,"61,430"
Asia and the Pacific,10245,OPEN SOCIETY INSTITUTE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OSI,PRIV_OPEN SOCIETY INSTITUTE,0.00%,0
Asia and the Pacific,10265,WINROCK INTL INSTITUTE OF AGRI,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,WINROCK IN,PRIV_WINROCK INTL INSTITUTE OF,0.00%,0
Asia and the Pacific,10279,NEW ZEALAND AGY FOR INT'L DEVE,NZL,New Zealand,NZL_MIN,New Zealand Ministry,0.00%,"45,803"
Asia and the Pacific,10281,DEPT OF FOR AFF & INTL TRADE G,CAN,Canada,CAN_GOVT,Canada Government,0.00%,"38,697"
Asia and the Pacific,10282,SWISS AGY FOR DEVELOPMENT & CO,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.16%,"2,940,100"
Asia and the Pacific,10291,CANADIAN HIGH COMMISSION,CAN,Canada,CAN_MIN,Canada Ministry,0.00%,0
Asia and the Pacific,10314,BRITISH EMBASSY,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0.01%,"117,081"
Asia and the Pacific,10323,BEIJING INTERNATIONAL VOLUNTEE,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10328,BRITISH COMMISSION,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0.00%,0
Asia and the Pacific,10354,SWISS CONTACT,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10361,ZAYED FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ZAYED FOUN,PRIV_ZAYED FOUNDATION,0.00%,0
Asia and the Pacific,10392,"MINISTRY OF COMMERCE, CHINA",CHN,People's Republic of China,CHN_MIN,People's Republic of China Min,0.00%,"16,322"
Asia and the Pacific,10420,COMMONWEALTH SECRETARIAT,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10425,NORWEGIAN EMBASSY,NOR,Norway,NOR_MIN,Norway Ministry,0.00%,0
Asia and the Pacific,10428,NATIONAL RURAL SUPPORT PROGRAM,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10432,IFRC/PRO VENTION CONSORTIUM,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10435,Global Knowledge Partnership,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10442,PAKISTAN WATER PARTNERSHIP,OTH_UND1,OTHERS_UNIDENTIFIED1,OTH_UND2,OTHERS_UNIDENTIFIED2,0.00%,0
Asia and the Pacific,10468,Shell Development Iran B.V.,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,IRAN-SDI,PRIV_IRAN-SDI,0.00%,0
Asia and the Pacific,10473,TSUNAMI DISASTER DONOR,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,TSUNAMI,PRIV_TSUNAMI,0.00%,0
Asia and the Pacific,10480,USAID,USA,United States of America,USAID,USAID,0.15%,"2,770,298"
Asia and the Pacific,10503,MINISTRY OF FOREIGN AFFAIRS,NOR,Norway,NOR_MIN,Norway Ministry,0.01%,"95,804"
Asia and the Pacific,10517,GLOBAL MECHANISM,UN_AGY 1,UN AGENCY 1,LEB-GM,LEB-GM,0.00%,0
Asia and the Pacific,10537,GUANGXI STORA ENSO FORESTRY CO,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,STORA ENSO,PRIV_STORA ENSO,0.00%,"8,400"
Asia and the Pacific,10541,NASSCOM FOUNDATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,NASSCOM,PRIV_NASSCOM,0.00%,0
Asia and the Pacific,10544,TITAN CHEMICALS CORPORATION BE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,TITAN CHEM,PRIV_TITAN CHEM,0.00%,0
Asia and the Pacific,10546,DANFOSS GROUP,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,DANFOSS,PRIV_DANFOSS,0.00%,0
Asia and the Pacific,10547,GOVERNMENT OF BALOCHISTAN,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.01%,"120,414"
Asia and the Pacific,10550,GOVERNMENT OF NWFP,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.03%,"558,652"
Asia and the Pacific,10581,DEUTSCHE GESELLSCHAFT FUR TECH,DEU,Germany,DEU_AGY_GIZ,Germany Agency GIZ,0.00%,0
Asia and the Pacific,10582,SOKA GAKKAI THAILAND,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SOKA GAKKAI,PRIV-SOKA GAKKAI,0.00%,0
Asia and the Pacific,10583,ROLLS-ROYCE (THAILAND) LTD,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ROLLS ROYCE,PRIV_ROLLS ROYCE,0.00%,0
Asia and the Pacific,10585,JOHNSON & JOHNSON FAMILY OF CO,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,JOHNSON & J,PRIV_USA,0.00%,"52,333"
Asia and the Pacific,10598,INTEL CORPORATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,INTEL,PRIV_INTEL CORP,0.00%,0
Asia and the Pacific,10602,UN-HABITAT,UN_AGY 1,UN AGENCY 1,UNCHS,AGY_UN CENTRE FOR HUMAN SETTLE,0.00%,0
Asia and the Pacific,10616,NORTHERN AREAS ADMINISTRATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PAK-NAS,PRIV_PAK-NAS,0.00%,0
Asia and the Pacific,10647,FIRST DATA WESTERN UNION FOUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FIRST UNION,PRIV_FIRST UNION,0.00%,"7,915"
Asia and the Pacific,10652,PETRA PERDANA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PETRA,PRIV_PETRA,0.00%,0
Asia and the Pacific,10663,PFIZER MALAYSIA,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PFIZERMAL,PRIV_PFIZERMAL,0.00%,0
Asia and the Pacific,10664,TORGHAR ENVIRONMENTAL PROTECTI,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,STEP,PRIV_STEP,0.00%,0
Asia and the Pacific,10677,UN STAFF COMMITEE FOR TSUNAMI,UN_AGY 1,UN AGENCY 1,UNSTAFFCOM,UNSTAFFCOM,0.00%,0
Asia and the Pacific,10698,CISCO,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CISCO BV,PRIV_CISCO BV,0.00%,0
Asia and the Pacific,10699,WORLD CONSERVATION UNION,MUTLI_AGY2,MULTI-LATERAL AGENCY2,WCU,WORLD CONSERVATION UNION,0.01%,"173,144"
Asia and the Pacific,10701,FLINDERS ISLAND COUNCIL,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FLINDERS,PRIV_FLINDERS,0.00%,0
Asia and the Pacific,10702,ROTARY CLUB OF SALAMANDER BAY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ROTARYCLUB,PRIV_ROTARYCLUB,0.00%,0
Asia and the Pacific,10712,KOREA INTERN. COOPERATION AGEN,KOR,Republic of Korea,KOR_MIN,Republic of Korea Ministry,0.00%,0
Asia and the Pacific,10714,UNDP AS AA FOR JP PASS THROUGH,MDTF1,BU,UNDP(JPAA),MDTF_PASSTHROUGH,0.33%,"6,049,348"
Asia and the Pacific,10717,AEDES,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,AEDES,PRIV_AEDES,0.00%,0
Asia and the Pacific,10718,ARMACELL INTERNATIONAL GMBH,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ARMACELL,PRIV_ARMACELL,0.00%,0
Asia and the Pacific,10721,IDA-MULTI-DONOR TF ACEH & N SU,MUTLI_AGY2,MULTI-LATERAL AGENCY2,CO_AA_MDTF,CO_AA_MDTF,(0.00%),"(26,876)"
Asia and the Pacific,10734,INSTITUTE GLOBAL ENVI STRATEGY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IGES,PRIV_IGES,0.00%,0
Asia and the Pacific,10736,JAPAN MINE ACTION SERVICE,JPN,Japan,JPN_MIN,Japan Ministry,0.00%,0
Asia and the Pacific,10737,COCA COLA COMPANY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,COCA COLA,PRIV_COCA COLA,0.01%,"104,673"
Asia and the Pacific,10741,PER-AMAZONAS,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PER_AMAZON,PRIV_PER AMAZON,(0.00%),(0)
Asia and the Pacific,10784,SHELL FOUNDATION,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SHELL F.,PRIV_SHELL FOUNDATION,0.00%,0
Asia and the Pacific,10785,ENI PAKISTAN LIMITED,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ENI,PRIV_PAKISTAN,0.00%,0
Asia and the Pacific,10792,STOCKHOLM INT'L WATER INSTITUT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SIWI,"PRIV_SIWI, SWEDEN",0.00%,0
Asia and the Pacific,10807,PACIFIC ISLANDS FORUM SECRETAR,MUTLI_AGY2,MULTI-LATERAL AGENCY2,PIFS,PACIFIC ISLANDS FORUM SECRT.,0.00%,0
Asia and the Pacific,10808,SECRETARIAT OF PACIFIC COMMUNI,MUTLI_AGY2,MULTI-LATERAL AGENCY2,SPC,SECRT. OF PACIFIC COMMUNITIES,0.00%,0
Asia and the Pacific,10809,BRANDIX LANKA LTD,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,BRANDIX,"PRIV_BRANDIX, SRI LANKA",0.00%,0
Asia and the Pacific,10812,IDA-DECENTARALIZED SUPPORT FAC,MUTLI_AGY2,MULTI-LATERAL AGENCY2,CO_AA_MDTF,CO_AA_MDTF,0.00%,0
Asia and the Pacific,10813,AUSTRALIAN DIMA,AUS,Australia,AUS_GOVT,Australia Government,0.00%,0
Asia and the Pacific,10831,INWENT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,INWENT,"PRIV_INWENT, GERMANY",0.00%,0
Asia and the Pacific,10835,AMERICAN RED CROSS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ARC_ USA,PRIV,0.00%,41
Asia and the Pacific,10860,SUNTEL,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SUNTEL,PRIV_SUNTEL,0.00%,0
Asia and the Pacific,10869,UN DEMOCRACY FUND (UNDEF),UN_AGY 1,UN AGENCY 1,UN,United Nations,0.00%,"54,616"
Asia and the Pacific,10870,MIN. OF FOREIGN AFFAIRS & COOP,ESP,Spain,ESP_MIN,Spain Ministry,0.00%,0
Asia and the Pacific,10881,TOTAL S.A. Multinational Comp,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYR-TOTAL,PRIV_SYR-TOTAL,0.00%,0
Asia and the Pacific,10882,IBM Mulitnational Company,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IBM,PRIV_USA,0.00%,0
Asia and the Pacific,10888,DHL EXPRESS,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,DHL,PRIV_USA,0.00%,0
Asia and the Pacific,10897,ORACLE - MULTINATIONAL COMPANY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ORACLE,PRIV,0.00%,101
Asia and the Pacific,10900,TOTAL E&P INDONESIE,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,SYR-TOTAL,PRIV_SYR-TOTAL,0.00%,0
Asia and the Pacific,10922,GTZ 2007,DEU,Germany,DEU_AGY_GIZ,Germany Agency GIZ,0.00%,0
Asia and the Pacific,10925,BP PAKISTAN E&P INC. ISLAMABAD,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,BP,PRIV_BRITISH PETROLEUM,0.00%,0
Asia and the Pacific,10946,THE SIAM CEMENT PUBLIC COMPANY,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SIAMCEMENT,PRIV_THA,0.00%,0
Asia and the Pacific,10947,SHELL PAKISTAN LIMITED,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,SHELL CO,PRIV_UKM,0.00%,0
Asia and the Pacific,10952,VEOLIA ENVIRONNMENT,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,VEOLIA ENV,PRIV_FRAN,0.00%,"16,059"
Asia and the Pacific,10955,Price Waterhouse Coopers FAS L,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,PWC,PRIV_USA,0.00%,0
Asia and the Pacific,11002,THE CHRISTENSEN FUND,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,TCF,PRIV_INTL_USA,0.00%,0
Asia and the Pacific,11003,FRENCH RED CROSS,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FRC,PRIV__FRANCE,0.01%,"205,422"
Asia and the Pacific,11006,HIMAL POWER LIMITED,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,HPL,PRIV_NEPAL,0.00%,0
Asia and the Pacific,11019,FORCE OF NATURE AID FOUNDATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,FON,"PRIV_AID FOUNDATIO, MYS",0.00%,0
Asia and the Pacific,11025,INDIA DISASTER MITIGATION,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,AIDMI,PRIV_ORGANIZ. INDIA,0.00%,"10,068"
Asia and the Pacific,11099,DEUTSCHE POST AG,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DPAG,"PRIV_DEUTSCHE POST AG, GERMANY",0.00%,0
Asia and the Pacific,11100,PROVINCIAL REHABILITATION TEAM,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,PRT_KHOS,PRIV_AFGHANISTAN,0.00%,0
Asia and the Pacific,11112,Royal Ministry of Foreign Affa,NOR,Norway,NOR_MIN,Norway Ministry,0.00%,0
Asia and the Pacific,11113,Davidson College,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DAVIDSON,PRIV_USA,0.00%,0
Asia and the Pacific,11139,Government of Timor Leste,TLS,EAST TIMOR,TLS_GOVT,Government of East Timor,(0.00%),(2)
Asia and the Pacific,11140,Japanese international Coopera,JPN,Japan,JPN_GOVT,Japan Government,0.05%,"845,391"
Asia and the Pacific,11168,CARE-BANGLADESH,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,CARE,PRIV_CARE INTERNATIONAL,0.00%,0
Asia and the Pacific,11181,Norwegian Petroleum Directorat,NOR,Norway,NOR_MIN,Norway Ministry,0.00%,0
Asia and the Pacific,11186,"Yamaha Motor Co, LTD",PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,YAMAHA,PRIV_JAPAN,0.00%,0
Asia and the Pacific,11190,SPAIN MDG FUND,UN_AGY 1,UN AGENCY 1,SPAIN MDG,MULTIAGY_UNDP,0.00%,0
Asia and the Pacific,11207,US Department of State,USA,United States of America,USA_GOVT,United States of America Gover,0.02%,"322,081"
Asia and the Pacific,11211,IRISH AID,IRL,Ireland,IRL_GOVT,Ireland Government,0.06%,"1,024,504"
Asia and the Pacific,11234,Australian Agency for Int'l De,AUS,Australia,AUS_MIN,Australia Ministry,1.26%,"22,988,436"
Asia and the Pacific,11257,International Institute for En,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IIED,PRIV-ENGLAND,0.00%,0
Asia and the Pacific,11258,Government of Sindh,PAK,Pakistan,PAK_GOVT,Pakistan Government,0.00%,0
Asia and the Pacific,11266,Austrian Development Agency,AUT,Austria,AUT_GOVT,Austria Government,0.00%,0
Asia and the Pacific,11287,KEMCO,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ENERGY,PRIV_KEMCO_KOREA,0.00%,0
Asia and the Pacific,11298,FORD FOUNDATION JAKARTA,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,FF,PRI_FORD FOUNDATION,0.00%,0
Asia and the Pacific,11308,IKEA SOCIAL INITIATIVE,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,IKEASI,PRIV_SWEDEN,0.06%,"1,034,870"
Asia and the Pacific,11315,MPTFO/JP_GOV/Local_Admin_LAO,MDTF1,BU,JP-LA GVRN,LAOS GOVERNANCE,0.02%,"438,267"
Asia and the Pacific,11324,ORANTA INSURANCE COMPANY,PRIV_NATL 1,PRIVATE SECTOR NATIONAL 1,ORANTA,PRIV_UKRAINE,0.00%,0
Asia and the Pacific,11342,MDTFO/JP_UN_Country_Fund_BTN,MDTF1,BU,BTN_ONE_UN,BHUTAN,0.01%,"120,544"
Asia and the Pacific,11343,MDTFO/JP_Kiribati_One_UN_Fund,MDTF1,BU,KIR_ONE_UN,KIRIBATI,0.00%,"29,566"
Asia and the Pacific,11344,MDTFO/JP_UN_Country_Fund_PNG,MDTF1,BU,PNG_ONE_UN,PAPUA NEW GUINEA,0.03%,"460,622"
Asia and the Pacific,11362,UNOCHA/Central_Emg_Resp_Fund,UN_AGY 1,UN AGENCY 1,OCHA,AGY_UNOCHA1,0.09%,"1,728,420"
Asia and the Pacific,11363,MDTFO\JP_Peace_Building_Fund,MDTF1,BU,PBF,PEACEBUILDING,0.00%,0
Asia and the Pacific,11364,MDTFO\JP_MDG-F_Conflict_&_PB,MDTF1,BU,MDGF_CONFL,BCPR CONFLICT PREVENTION,0.00%,0
Asia and the Pacific,11365,MDTFO\JP_Central_Fund_Influenz,MDTF1,BU,CFIA,CENTRAL FUND FOR INFLUENZA,0.00%,0
Asia and the Pacific,11378,Danish Institute for Int'l Stu,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,DIIS,PRIV_DENMARK,0.00%,0
Asia and the Pacific,11401,MDTFO/JP_FM_Eliminate_Violence,MDTF1,BU,FM_AEVAM,UNIFEM ELIM VIOLENCE,(0.00%),(22)
Asia and the Pacific,11402,GALDU,NOR,Norway,NOR_MIN,Norway Ministry,0.00%,"5,376"
Asia and the Pacific,11403,SDC-Swiss Agency For Developme,CHE,Switzerland,CHE_MIN,Switzerland Ministry,0.00%,"9,684"
Asia and the Pacific,11410,Foreign common wealth ofice,GBR,United Kingdom,GBR_MIN,United Kingdom Ministry,0.01%,"204,675"
Asia and the Pacific,11425,MDTFO/JP_nepal_LPCDP,MDTF1,BU,JP_NP_LGCP,NEPAL LOCAL GOV DEV PROG,0.00%,311
Asia and the Pacific,11445,UNOPS - EIF Trust Fund manager,UN_AGY 1,UN AGENCY 1,EIF TFM,MULITAG_EIF TF,0.01%,"190,938"
Asia and the Pacific,11447,Government of South Australia,AUS,Australia,AUS_GOVT,Australia Government,0.00%,0
Asia and the Pacific,11461,ANESVAD Foundation,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,ANESVAD,PRIV_SPAIN,0.02%,"298,595"
Asia and the Pacific,11532,workshop funded crise oxford,PRIV_INTL 1,PRIVATE SECTOR INTERNATIONAL 1,OXFORD UNI,PRIV_OXFORD UNI,0.00%,0
