project_id,fiscal_year,operating_unit,region,budget,expenditure,outcome,donor
00058634,2011,"Chad","Reg Bureau for Africa",15000,14119.15,23,"UNDP"
00058643,2010,"Argentina","Reg Bur Latin Amer & Carib",328800,23465.49,23,"GEFTrustee"
00058643,2011,"Argentina","Reg Bur Latin Amer & Carib",450200,179900.48,23,"GEFTrustee"
00058646,2010,"Syria","Reg Bur for Arab States",293104.67,219042.87,0,"UNDP,SYR,SYR-NethEM,SYR,INTRAC,SDC,SYR,UKM,SYR-NethEM,INTRAC"
00058646,2011,"Syria","Reg Bur for Arab States",303534.1,257992.96,0,"SDC,UKM,SYR-NethEM,INTRAC,SYR,UNDP"
00058648,2010,"Syria","Reg Bur for Arab States",174092,165548.22,1,"AECI,SYR-MIN,SYR-MIN,AECI"
00058648,2011,"Syria","Reg Bur for Arab States",592958.17,437055.74,1,"AECI,SYR-MIN,SYR-MIN,AECI,UNDP"
00058649,2010,"Turkey","Reg Bur for Europe & CIS",404554,396513.42,3,"TUR"
00058649,2011,"Turkey","Reg Bur for Europe & CIS",842131.42,836549.66,1,"TUR"
00058650,2010,"Rwanda","Reg Bureau for Africa",309000,261544.66,6,"UNDP,UNDP(JPAA)"
00058650,2011,"Rwanda","Reg Bureau for Africa",322500,284153.29,15,"UNDP,UNDP(JPAA)"
00058651,2010,"Somalia","Reg Bur for Arab States",4070370.83,3695896.33,11,"USAID,USAID,USAID,USAID"
00058651,2011,"Somalia","Reg Bur for Arab States",1878080.85,1175918.69,11,"USAID,USAID,USAID,USAID"
00058652,2010,"Sao Tome and Principe","Reg Bureau for Africa",481721,233520.13,1,"GFATM"
00058652,2011,"Sao Tome and Principe","Reg Bureau for Africa",711767,191274.22,1,"GFATM"
00058654,2010,"Colombia","Reg Bur Latin Amer & Carib",312861.13,212908.1,23,"UNDP,DPAD-FNC-F,EUROPE AID"
00058654,2011,"Colombia","Reg Bur Latin Amer & Carib",590271.24,406407.29,23,"DPAD-FNC-F,EUROPE AID,UNDP"
00058655,2010,"Albania","Reg Bur for Europe & CIS",1495564,965188.71,11,"ITA,UNDP(JPAA)"
00058655,2011,"Albania","Reg Bur for Europe & CIS",1562679,1261951.09,11,"UNDP(JPAA),ITA"
00058656,2010,"Venezuela","Reg Bur Latin Amer & Carib",6617453.21,5283043.12,0,"UNDP,VEN,VEN,VEN,UNDP,VEN"
00058656,2011,"Venezuela","Reg Bur Latin Amer & Carib",14022610.35,12366006.52,0,"UNDP,VEN,UNDP,VEN,VEN,VEN"
00058658,2010,"Zimbabwe","Reg Bureau for Africa",47639680.73,47056933.452,"","GFATM"
00058658,2011,"Zimbabwe","Reg Bureau for Africa",25771261,25199425.25,5,"GFATM"
00058659,2010,"Zimbabwe","Reg Bureau for Africa",16854375,14885424.161,"","GFATM"
00058659,2011,"Zimbabwe","Reg Bureau for Africa",10330220,7829161.57,5,"GFATM"
00058660,2010,"Zimbabwe","Reg Bureau for Africa",23455507,21346040.204,"","GFATM"
00058660,2011,"Zimbabwe","Reg Bureau for Africa",9840601.82,9485339.29,5,"GFATM"
00058661,2010,"Zimbabwe","Reg Bureau for Africa",12788689.21,10882126.079,"","GFATM"
00058661,2011,"Zimbabwe","Reg Bureau for Africa",21983948.68,21664524.62,5,"GFATM"
00058662,2010,"Lebanon","Reg Bur for Arab States",107790,11237.78,23,"UNDP,MEW,ITA"
00058662,2011,"Lebanon","Reg Bur for Arab States",607628,580883.18,23,"MEW,UNDP,ITA"
00058663,2010,"Benin","Reg Bureau for Africa",17000,16076.72,1,"UNDP"
00058669,2010,"Gabon","Reg Bureau for Africa",543013.44,382617.065,7,"UNICEF,GFATM"
00058670,2010,"Peru","Reg Bur Latin Amer & Carib",705849.43,491451.302,23,"MINAGRIC,MINAGRIC"
00058670,2011,"Peru","Reg Bur Latin Amer & Carib",500848.57,95730.46,23,"MINAGRIC,MINAGRIC"
00058671,2010,"Morocco","Reg Bur for Arab States",1755000,201257.54,"","FIN,JPN,UNDP,MOR"
00058671,2011,"Morocco","Reg Bur for Arab States",1396999,1420731.74,15,"MOR,UNDP,FIN,JPN"
00058676,2010,"Colombia","Reg Bur Latin Amer & Carib",683267.5,403395.87,18,"UNDP(JPAA),APC"
00058676,2011,"Colombia","Reg Bur Latin Amer & Carib",638569.6,401575.88,18,"APC,UNDP(JPAA)"
00058678,2010,"Egypt","Reg Bur for Arab States",92500,83612.8,"","MIC,UNDP"
00058678,2011,"Egypt","Reg Bur for Arab States",8887.2,1239.74,"","MIC,UNDP"
00058680,2010,"Bosnia and Herzegovina","Reg Bur for Europe & CIS",59812.28,66110.27,11,"EU,UNDP,BIH"
00058680,2011,"Bosnia and Herzegovina","Reg Bur for Europe & CIS",2102728.2,1714087.1,3,"UNDP,UNDP,BIH,EU,UNDP"
00058681,2010,"Gabon","Reg Bureau for Africa",270900,256156.27,"","JPN"
00058681,2011,"Gabon","Reg Bureau for Africa",2194100,807585.13,23,"JPN"
00058686,2010,"Togo","Reg Bureau for Africa",117471.32,112713.57,6,"UNDP"
00058686,2011,"Togo","Reg Bureau for Africa",145000,140691.61,6,"UNDP"
00058687,2010,"Chile","Reg Bur Latin Amer & Carib",274489.79,153205.99,"","UNDP,CNE"
00058687,2011,"Chile","Reg Bur Latin Amer & Carib",40100,40519.89,23,"UNDP,CNE"
00058696,2010,"Mali","Reg Bureau for Africa",345780,81358.48,"","UNDP,MLI,GEFTrustee"
00058696,2011,"Mali","Reg Bureau for Africa",764546,389877.92,23,"UNDP,GEFTrustee"
00058697,2010,"Kosovo","Reg Bur for Europe & CIS",50000,39615.22,1,"UNDP"
00058697,2011,"Kosovo","Reg Bur for Europe & CIS",70000,71899.39,25,"UNDP"
00058698,2010,"Honduras","Reg Bur Latin Amer & Carib",36487,36487,"","UNDP"
00058699,2010,"Panama","Reg Bur Latin Amer & Carib",104478.01,45391.68,"","UN Women,FM_AEVAM"
00058699,2011,"Panama","Reg Bur Latin Amer & Carib",132188,90816.91,13,"UN Women,FM_AEVAM"
00058703,2010,"Mali","Reg Bureau for Africa",443055,92655.36,"","UNDP(JPAA),SPA"
00058703,2011,"Mali","Reg Bureau for Africa",790805,201779.98,1,"SPA,UNDP(JPAA)"
00058714,2010,"Bosnia and Herzegovina","Reg Bur for Europe & CIS",193500,86628.45,23,"UNDP,GEFTrustee"
00058714,2011,"Bosnia and Herzegovina","Reg Bur for Europe & CIS",145871.55,131022.6,23,"GEFTrustee,UNDP"
00058715,2010,"Syria","Reg Bur for Arab States",108875,96938.43,0,"UNDP,SYR-MINTEC"
00058715,2011,"Syria","Reg Bur for Arab States",115700,77949.01,0,"SYR-MINTEC,UNDP"
00058718,2010,"Peru","Reg Bur Latin Amer & Carib",140388.5,137855.401,11,"PER-GR TAC,PER,GOVT"
00058718,2011,"Peru","Reg Bur Latin Amer & Carib",17101.23,16187.03,11,"PER-GR TAC,PER"
00058719,2010,"Ukraine","Reg Bur for Europe & CIS",67606.1,59536.41,"","UNDP"
00058719,2011,"Ukraine","Reg Bur for Europe & CIS",8048,7992.32,17,"UNDP"
00058721,2010,"Guinea","Reg Bureau for Africa",100000,99386.61,13,"UNDP"
00058723,2010,"Peru","Reg Bur Latin Amer & Carib",110344.1,107428.716,11,"PER"
00058723,2011,"Peru","Reg Bur Latin Amer & Carib",37129,34608.5,11,"PER"
00058724,2010,"Guatemala","Reg Bur Latin Amer & Carib",1044959.69,985309.991,1,"USAID,UND"
00058724,2011,"Guatemala","Reg Bur Latin Amer & Carib",694115.09,674148.02,1,"UND,USAID"
00058725,2010,"Peru","Reg Bur Latin Amer & Carib",202208.13,202192.472,23,"GOB REGLIB"
00058725,2011,"Peru","Reg Bur Latin Amer & Carib",532592.71,506310.26,23,"GOB REGLIB"
00058730,2010,"Burundi","Reg Bureau for Africa",26789009.11,26542684.537,11,"SWI,DFID,JPN,CAN,BEL,BEL,FRA,EGY,EU,UNDP,SIDA,POL,AUSAID,LUX,PBF,NET,SWI,NOR,UNDP"
00058730,2011,"Burundi","Reg Bureau for Africa",960409.35,781620.91,11,"NOR,AUSAID,LUX,PBF,BEL,JPN,CAN,EGY,FRA,NET,POL"
00058731,2010,"Cameroon, Republic of","Reg Bureau for Africa",214500,213221.26,"","CMR,UNDP"
00058731,2011,"Cameroon, Republic of","Reg Bureau for Africa",445157.89,393973.58,0,"UNDP,CMR"
00058732,2011,"Panama","Reg Bur Latin Amer & Carib",297468,6665.92,23,"GEFTrustee"
00058735,2010,"Iraq","Reg Bur for Arab States",70000,5339.95,13,"UNDP"
00058735,2011,"Iraq","Reg Bur for Arab States",584,583.95,16,"UNDP"
00058736,2010,"Central African Republic","Reg Bureau for Africa",1288727.4,3588099.41,11,"GOVT,UNDP,EU,PBF"
00058751,2010,"Rwanda","Reg Bureau for Africa",50000,26414.35,"","GEFTrustee"
00058751,2011,"Rwanda","Reg Bureau for Africa",0,33,"","GEFTrustee"
00058765,2010,"Costa Rica","Reg Bur Latin Amer & Carib",12100,8183.9,1,"UNDP"
00058769,2010,"Ethiopia","Reg Bureau for Africa",80000,4244.45,"","UNDP,POL"
00058769,2011,"Ethiopia","Reg Bureau for Africa",1,2673.56,"","POL,UNDP"
00058772,2010,"Nicaragua","Reg Bur Latin Amer & Carib",110791.5,90946.4,23,"UNFPA,UNDP"
00058772,2011,"Nicaragua","Reg Bur Latin Amer & Carib",19270.5,19226.76,23,"UNDP,UNFPA"
00058775,2010,"Bosnia and Herzegovina","Reg Bur for Europe & CIS",546602.08,351816.8,3,"RS,ITA,NOR,BIH"
00058775,2011,"Bosnia and Herzegovina","Reg Bur for Europe & CIS",860504.91,735088.66,3,"NOR,BIH,ITA,RS"
00058776,2010,"Moldova, Republic of","Reg Bur for Europe & CIS",2057396,1866923.66,11,"SOROS,JP_MD_LDP,UNDP,UNDP,UNDP,JP_MD_LDP,JP_MD_LDP,JP_MD_LDP"
00058776,2011,"Moldova, Republic of","Reg Bur for Europe & CIS",2011562.13,2011808.05,11,"JP_MD_LDP,JP_MD_LDP,UNDP,UNDP,JP_MD_LDP,UNDP,JP_MD_LDP,SOROS"
00058783,2011,"Democratic Republic of Congo","Reg Bureau for Africa",113500,88958.53,"","UNDP,FRA"
00058784,2010,"China","Reg Bureau for Asia & Pacific",100000,3648.11,"","UNDP"
00058784,2011,"China","Reg Bureau for Asia & Pacific",96351,27593.82,1,"UNDP"
00058785,2010,"Syria","Reg Bur for Arab States",412511,364762.99,2,"UNDP,UNFPA,FIN,SYR"
00058785,2011,"Syria","Reg Bur for Arab States",506298,489198.56,2,"FIN,UNDP,SYR"
00058793,2010,"Cuba","Reg Bur Latin Amer & Carib",320246.17,320246.17,17,"UNDP,EUCOMM"
00058793,2011,"Cuba","Reg Bur Latin Amer & Carib",228006.46,210720.3,17,"EUCOMM,UNDP"
00058795,2010,"Guinea-Bissau","Reg Bureau for Africa",177289,105534.93,1,"JPN"
00058795,2011,"Guinea-Bissau","Reg Bureau for Africa",74552.1,61566.6,1,"JPN"
00058796,2010,"Samoa","Reg Bureau for Asia & Pacific",400000,262169.33,17,"UNDP(UNV),UNDP"
00058796,2011,"Samoa","Reg Bureau for Asia & Pacific",112262,102196.98,17,"UNDP(UNV),UNDP"
00058797,2010,"Burundi","Reg Bureau for Africa",2277292.14,1508387.96,11,"PBF,PBF,UNDP,SWI"
00058804,2010,"Paraguay","Reg Bur Latin Amer & Carib",130612.95,128735.16,"","GOBIERNO"
00058804,2011,"Paraguay","Reg Bur Latin Amer & Carib",124581.13,121593.6,1,"GOBIERNO"
00058812,2011,"Haiti","Reg Bur Latin Amer & Carib",18500,3500,25,"UNDP,GEFTrustee"
00058843,2010,"Sudan, Republic of the","Reg Bur for Arab States",600000,302812.84,1,"UNDP"
00058843,2011,"Sudan, Republic of the","Reg Bur for Arab States",200000,31169.11,1,"UNDP"
00058844,2010,"Belize","Reg Bur Latin Amer & Carib",58380.43,58380.43,"","UNDP"
00058844,2011,"Belize","Reg Bur Latin Amer & Carib",53320,44049.82,"","UNDP"
00058845,2011,"Haiti","Reg Bur Latin Amer & Carib",161596.22,126652.44,23,"UNDP,GEFTrustee"
00058846,2010,"Peru","Reg Bur Latin Amer & Carib",296782.75,287454.759,"","PER"
00058846,2011,"Peru","Reg Bur Latin Amer & Carib",291726.32,265454.93,"","PER"
00058851,2011,"Rwanda","Reg Bureau for Africa",87500,87468.6,23,"GEFTrustee"
00058852,2011,"Rwanda","Reg Bureau for Africa",1437559,608602.9,23,"JPN"
00058853,2010,"Senegal","Reg Bureau for Africa",328742.6,231691.06,25,"UNDP,GEFTrustee"
00058853,2011,"Senegal","Reg Bureau for Africa",86860.94,67020.76,25,"UNDP,GEFTrustee"
00058855,2011,"United Republic of Tanzania","Reg Bureau for Africa",1282934,1194711.02,23,"UNDP,GEFTrustee"
00058857,2010,"Malawi","Reg Bureau for Africa",100000,29888.27,"","GEFTrustee,UNDP,JPN"
00058857,2011,"Malawi","Reg Bureau for Africa",751517.73,409739.57,23,"JPN,GEFTrustee,UNDP"
00058860,2010,"Costa Rica","Reg Bur Latin Amer & Carib",16500,7717.88,1,"UNDP"
00058860,2011,"Costa Rica","Reg Bur Latin Amer & Carib",11000,10795.22,1,"UNDP"
00058878,2010,"Belarus, Republic of","Reg Bur for Europe & CIS",6084046,5783630.25,7,"UNDP,GFATM"
00058878,2011,"Belarus, Republic of","Reg Bur for Europe & CIS",7595389.25,7059750.07,7,"GFATM,UNDP"
00058880,2010,"South Sudan, Republic of","Reg Bureau for Africa",1437606,1293612.45,"","NOR,SIDA,UNDP,NET"
00058880,2011,"South Sudan, Republic of","Reg Bureau for Africa",0,28452.78,"","NET,NOR,SIDA,UNDP"
00058882,2010,"Bratislava Regional Center","Reg Bur for Europe & CIS",1053349.94,289628.12,1,"Siemens EG,UNDP,POL,UNDP,POL,POL,EUCOMM"
00058882,2011,"Bratislava Regional Center","Reg Bur for Europe & CIS",1601196.24,1079364.4,1,"UNDP,EUCOMM,GRE,POL,POL,Siemens EG,POL,UNDP,POL,UNDP"
00058897,2010,"Indonesia","Reg Bureau for Asia & Pacific",1534767.36,943600.64,"","UNDP(JPAA),UNDP(JPAA),UNDP(JPAA)"
00058897,2011,"Indonesia","Reg Bureau for Asia & Pacific",1688072.7,1193564.68,25,"UNDP(JPAA),UNDP(JPAA),UNDP(JPAA)"
00058898,2010,"Afghanistan","Reg Bureau for Asia & Pacific",2554908,2249108.66,12,"ITA,UNDP,IND,JPN,SWI,CIDA,AusAID"
00058898,2011,"Afghanistan","Reg Bureau for Asia & Pacific",7022310,4732017.76,12,"JPN,ITA,AusAID,SWI,UNDP,IND,CIDA"
00058901,2010,"Costa Rica","Reg Bur Latin Amer & Carib",29550,29000,1,"UNDP"
00058905,2010,"Mauritius","Reg Bureau for Africa",478900,7544.88,24,"GEFTrustee"
00058905,2011,"Mauritius","Reg Bureau for Africa",129100,57269.83,24,"GEFTrustee"
00058906,2010,"Colombia","Reg Bur Latin Amer & Carib",15062051.79,14615089.06,11,"DNP,COL"
00058906,2011,"Colombia","Reg Bur Latin Amer & Carib",22267295.67,21869771.61,11,"DNP,COL"
00058910,2010,"Ghana","Reg Bureau for Africa",99999.9,99156.11,"","CFIA"
00058912,2010,"Uruguay","Reg Bur Latin Amer & Carib",100000,100000.01,23,"UNDP"
00058912,2011,"Uruguay","Reg Bur Latin Amer & Carib",0,27.6,"","UNDP"
00058913,2010,"Paraguay","Reg Bur Latin Amer & Carib",150010.28,150142.4,0,"UNDP,UNDP,UNDP"
00058913,2011,"Paraguay","Reg Bur Latin Amer & Carib",139562.63,136312.01,0,"UNDP,UNDP"
00058917,2010,"Senegal","Reg Bureau for Africa",397794.33,350900.02,25,"JPN"
00058917,2011,"Senegal","Reg Bureau for Africa",1349997,1228163.47,25,"JPN"
00058919,2010,"Bangladesh","Reg Bureau for Asia & Pacific",5599197.14,2688145.56,17,"UNDP,AusAID,AUSAID,EUCOMM,NOR,SIDA,DFID"
00058919,2011,"Bangladesh","Reg Bureau for Asia & Pacific",12599266.42,7049844.19,17,"DFID,EUCOMM,UNDP,NOR,SIDA,AusAID,AUSAID"
00058922,2010,"Afghanistan","Reg Bureau for Asia & Pacific",7999998.17,3865117.44,"","EU,UNDP,DFID,DFID,DFID,SDC,DFID,DFID,SDC,DFID,ITA,AusAID,ITA"
00058922,2011,"Afghanistan","Reg Bureau for Asia & Pacific",33861086.73,12760920.61,9,"UNDP,SDC,ITA,DFID,SDC,UNDP,AusAID,EU,AusAID,UNDP,JPN,SDC,ITA,SDC,EU,DFID,ITA,JPN,EU,JPN,EU,UNDP,DFID,DFID"
00058924,2010,"Malaysia","Reg Bureau for Asia & Pacific",70628.14,69127.61,23,"MPU"
00058924,2011,"Malaysia","Reg Bureau for Asia & Pacific",174545.39,114195.99,23,"MPU"
00058925,2010,"Kenya","Reg Bureau for Africa",7764483.99,7726442.51,"","NET,NOR,USAID,DFID,UNDP,DEN,CIDA,EU,SIDA"
00058925,2011,"Kenya","Reg Bureau for Africa",2919887.39,2797088.8,15,"EU,DFID,UNDP,DEN,CIDA,NET,NOR,SIDA,USAID"
00058928,2010,"Paraguay","Reg Bur Latin Amer & Carib",84448.63,70563.05,11,"UNDP"
00058928,2011,"Paraguay","Reg Bur Latin Amer & Carib",80000,75438.78,11,"UNDP"
00058929,2010,"Peru","Reg Bur Latin Amer & Carib",32568.53,32560.304,"","SPA,UNDP(JPAA)"
00058929,2011,"Peru","Reg Bur Latin Amer & Carib",1406341.4,462253.67,1,"UNDP(JPAA),SPA"
00058930,2010,"Nicaragua","Reg Bur Latin Amer & Carib",127251.9,107296.042,8,"UNDP(JPAA),UNDP(JPAA),UNDP(JPAA)"
00058930,2011,"Nicaragua","Reg Bur Latin Amer & Carib",200955.75,186107.47,8,"UNDP(JPAA),UNDP(JPAA),UNDP(JPAA)"
00058933,2010,"Georgia","Reg Bur for Europe & CIS",1182724.08,1137508.86,0,"EU"
00058933,2011,"Georgia","Reg Bur for Europe & CIS",272409.37,233050.7,9,"EU"
00058936,2010,"Afghanistan","Reg Bureau for Asia & Pacific",240340,82214.3,9,"UNDP"
00058936,2011,"Afghanistan","Reg Bureau for Asia & Pacific",679500,453211.12,9,"UNDP"
00058937,2010,"Comoros","Reg Bureau for Africa",250000,202535.74,"","CEPA,PBF"
00058937,2011,"Comoros","Reg Bureau for Africa",270000,263568.04,11,"CEPA,PBF"
00058939,2010,"United Republic of Tanzania","Reg Bureau for Africa",439000,369835.74,"","JPN,UNDP"
00058939,2011,"United Republic of Tanzania","Reg Bureau for Africa",2561575.49,894507.11,"","JPN"
00058941,2010,"Lebanon","Reg Bur for Arab States",69156,27811.41,"","LRF"
00058941,2011,"Lebanon","Reg Bur for Arab States",65437,70614.54,"","LRF"
00058942,2010,"Comoros","Reg Bureau for Africa",450960.61,408070.37,"","PBF"
00058942,2011,"Comoros","Reg Bureau for Africa",691930,693929.96,11,"PBF"
00058947,2010,"Uruguay","Reg Bur Latin Amer & Carib",27270,24191.06,1,"MTSS"
00058947,2011,"Uruguay","Reg Bur Latin Amer & Carib",10167,11263.25,1,"MTSS"
00058948,2010,"Bhutan","Reg Bureau for Asia & Pacific",670308,650312.98,"","BTN_One_UN,BTN_One_UN,BTN_One_UN"
00058948,2011,"Bhutan","Reg Bureau for Asia & Pacific",0,52.18,12,"BTN_One_UN"
00058949,2010,"Lithuania, Republic of","Reg Bur for Europe & CIS",303951,233025.49,"","POL,EUCOMM,EUCOMM,EUCOMM,EUCOMM,UNDP,SLO  MOE,UNDP,EUCOMM,EUCOMM"
00058949,2011,"Lithuania, Republic of","Reg Bur for Europe & CIS",86799.48,71979.57,"","EUCOMM,SLO  MOE,EUCOMM,POL"
00058950,2010,"Armenia","Reg Bur for Europe & CIS",95000,95815.34,14,"NOR,UNDP"
00058951,2010,"Armenia","Reg Bur for Europe & CIS",67000,67062.71,11,"UNDP"
00058984,2010,"Albania","Reg Bur for Europe & CIS",278628,169358.35,"","UNDP(JPAA)"
00058984,2011,"Albania","Reg Bur for Europe & CIS",359269.65,306917.24,0,"UNDP(JPAA)"
00058985,2010,"Lesotho","Reg Bureau for Africa",343000,335397.68,25,"JPN"
00058985,2011,"Lesotho","Reg Bureau for Africa",1148000,699071.93,25,"JPN"
00058989,2010,"Kazakhstan","Reg Bur for Europe & CIS",35069.79,414,"","Maris"
00058990,2011,"Argentina","Reg Bur Latin Amer & Carib",146588,105853.77,25,"GEFTrustee"
00058991,2010,"Argentina","Reg Bur Latin Amer & Carib",54372,51197.36,25,"GEFTrustee"
00058991,2011,"Argentina","Reg Bur Latin Amer & Carib",557935,160879.19,25,"GEFTrustee"
00058996,2010,"Peru","Reg Bur Latin Amer & Carib",358985.22,316858.371,13,"EUCOMM,MINRREE,PER,SIDA"
00058996,2011,"Peru","Reg Bur Latin Amer & Carib",1899352.62,1898975.48,13,"SIDA,MINRREE,EUCOMM,PER"
00059005,2010,"Peru","Reg Bur Latin Amer & Carib",16000,15736.386,11,"PER"
00059010,2010,"Iraq","Reg Bur for Arab States",49516.31,483.8,"","AAUNDGTF,UNDP,BEL"
00059010,2011,"Iraq","Reg Bur for Arab States",513595,449902.48,13,"UNDP,BEL,AAUNDGTF"
00059015,2010,"Panama","Reg Bur Latin Amer & Carib",106969.38,36501.85,"","UNDP"
00059015,2011,"Panama","Reg Bur Latin Amer & Carib",219573.18,96665.35,"","UNDP"
00059017,2010,"Peru","Reg Bur Latin Amer & Carib",2355.8,2355.45,23,"UNDP,PER"
00059017,2011,"Peru","Reg Bur Latin Amer & Carib",23493.08,23493.06,23,"UNDP,PER"
00059028,2010,"Peru","Reg Bur Latin Amer & Carib",13467.75,13467.16,23,"UNDP,PER"
00059028,2011,"Peru","Reg Bur Latin Amer & Carib",213050.55,142505.55,23,"UNDP,PER"
00059035,2010,"Central African Republic","Reg Bureau for Africa",39981,5798.68,"","WFP"
00059036,2010,"Cambodia","Reg Bureau for Asia & Pacific",482683.69,370429.64,23,"EU,DANIDA,SIDA,UNDP"
00059036,2011,"Cambodia","Reg Bureau for Asia & Pacific",2918780.39,2676574.99,23,"DANIDA,UNDP,EU,SIDA"
00059041,2010,"Guatemala","Reg Bur Latin Amer & Carib",1236972,120067.84,19,"SIDA,NET"
00059041,2011,"Guatemala","Reg Bur Latin Amer & Carib",1220786.22,874288.58,19,"SIDA,NET"
00059045,2010,"Guatemala","Reg Bur Latin Amer & Carib",1550322,1371145.666,19,"NET,SIDA"
00059045,2011,"Guatemala","Reg Bur Latin Amer & Carib",1861559,1640740.26,19,"CUB-GOBVAS,NET,UND,SIDA"
00059051,2010,"Guatemala","Reg Bur Latin Amer & Carib",3058813.78,2786398.885,19,"USAID,SIDA,NET"
00059051,2011,"Guatemala","Reg Bur Latin Amer & Carib",3152238.14,3180912.57,19,"NET,SIDA,USAID"
00059053,2010,"Togo","Reg Bureau for Africa",10166537,10123688.68,13,"EU"
00059053,2011,"Togo","Reg Bureau for Africa",23000,21061.4,13,"EU"
00059058,2011,"Thailand","Reg Bureau for Asia & Pacific",101675,68614.73,23,"GEFTrustee"
00059060,2010,"Dakar Regional Service Centre","Reg Bureau for Africa",390000,195682.23,"","UNDP"
00059060,2011,"Dakar Regional Service Centre","Reg Bureau for Africa",356000,194362.18,"","UNDP"
00059062,2010,"Panama","Reg Bur Latin Amer & Carib",14000,12306.34,"","NOR,SWE,UNDP"
00059069,2010,"Yemen","Reg Bur for Arab States",342475,91383.01,"","CERF,UNOCHA"
00059078,2011,"Mali","Reg Bureau for Africa",25000,24901.31,1,"UNFPA,UNDP,GER,UNAIDS,UNICEF,NET,SWE,UKM"
00059081,2010,"Uzbekistan","Reg Bur for Europe & CIS",1458432.13,1451616.86,11,"IBRD,GFATM,UNDP"
00059081,2011,"Uzbekistan","Reg Bur for Europe & CIS",402694.77,400290.02,11,"GFATM,UNDP,IBRD"
00059087,2010,"South Sudan, Republic of","Reg Bureau for Africa",645825.1,371985.11,"","UNDP(JPAA)"
00059088,2010,"Kyrgyzstan","Reg Bur for Europe & CIS",250250,249107.21,"","UNDP,GEFTrustee,KG_One_Fd"
00059088,2011,"Kyrgyzstan","Reg Bur for Europe & CIS",246508,237814.09,23,"KG_One_Fd,UNDP,GEFTrustee"
00059089,2010,"Paraguay","Reg Bur Latin Amer & Carib",30300.47,8477.16,"","SPA,UNDP"
00059089,2011,"Paraguay","Reg Bur Latin Amer & Carib",79717,75771.98,0,"UNDP,SPA"
00059090,2010,"Prog for Palestinian People","Prog for Palestinian People",412904.54,412904.54,"","ITA,UNDP,ITA"
00059090,2011,"Prog for Palestinian People","Prog for Palestinian People",510033.19,508326.94,0,"ITA,UNDP,ITA,ITA"
00059091,2010,"Bureau for Dev. Policy","Bureau for Dev. Policy",1578045.8,1823256.332,7,"UNFPA,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS"
00059091,2011,"Bureau for Dev. Policy","Bureau for Dev. Policy",1518750.84,1484896.62,7,"UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNFPA"
00059093,2010,"Bureau for Dev. Policy","Bureau for Dev. Policy",350000,321322.797,7,"UNAIDS,UNAIDS,UNAIDS,UNAIDS"
00059093,2011,"Bureau for Dev. Policy","Bureau for Dev. Policy",507892,411151.52,7,"UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS"
00059094,2010,"Bureau for Dev. Policy","Bureau for Dev. Policy",782493.6,578024.429,7,"UNAIDS,UNAIDS,UNAIDS,FF,UNDP,UNAIDS"
00059094,2011,"Bureau for Dev. Policy","Bureau for Dev. Policy",757871.15,725014.3,7,"UNAIDS,UNAIDS,UNAIDS,FF,UNAIDS"
00059095,2010,"Bureau for Dev. Policy","Bureau for Dev. Policy",1142021.39,1058082.517,7,"UNDP,UNAIDS,UNFPA,UNFPA,UNAIDS,UNAIDS,UNAIDS,UNAIDS"
00059095,2011,"Bureau for Dev. Policy","Bureau for Dev. Policy",1485554.98,1385441.11,7,"UNAIDS,UNDP,UNAIDS,UNFPA,UNAIDS,UNFPA,UNAIDS,UNAIDS,UNAIDS"
00059096,2010,"Bureau for Dev. Policy","Bureau for Dev. Policy",687156.54,607262.382,7,"UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS"
00059096,2011,"Bureau for Dev. Policy","Bureau for Dev. Policy",643783,548876.59,7,"UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS"
00059097,2010,"Bureau for Dev. Policy","Bureau for Dev. Policy",907083,847465.788,7,"UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNDP,UNAIDS"
00059097,2011,"Bureau for Dev. Policy","Bureau for Dev. Policy",839128,732178.1,7,"UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNAIDS,UNDP"
00059098,2010,"Gabon","Reg Bureau for Africa",1475657.23,1231606.303,7,"GFATM"
00059098,2011,"Gabon","Reg Bureau for Africa",1621578.37,1141384.61,7,"GFATM"
00059100,2010,"Congo","Reg Bureau for Africa",411926,271129.23,0,"UNDP,PRC"
00059100,2011,"Congo","Reg Bureau for Africa",460373.97,459410.23,0,"UNDP,PRC"
00059104,2010,"Peru","Reg Bur Latin Amer & Carib",76068.5,75045.931,11,"PER,CIDA"
00059104,2011,"Peru","Reg Bur Latin Amer & Carib",26112.5,16523.91,11,"PER,CIDA"
