"awardID","projectID","donorID","short_descr","long_descr","donor_type_lvl1","donor_type_lvl1_descr","donor_type_lvl3","donor_type_lvl3_descr"
"00036751","00040086","00280","EU","EUROPEAN UNION","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00036751","00040086","00550","CIDA","CANADIAN INTERNATIONAL DEVELOPMENT AGENC","NON_PROG CTY","NON_PROGRAMME COUNTRY","CAN","Canada"
"00036753","00040091","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036769","00040113","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036774","00040120","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036786","00040137","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036786","00070040","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036790","00040141","10131","STATOIL IN","STATOIL INTERNATIONAL VENEZUELA AS","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00036815","00040170","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036824","00038415","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00036879","00040273","00253","USA","GOVERNMENT OF UNITED STATES OF AMERICA","NON_PROG CTY","NON_PROGRAMME COUNTRY","USA","United States of America"
"00036887","00040280","00187","NOR","GOVERNMENT OF NORWAY","NON_PROG CTY","NON_PROGRAMME COUNTRY","NOR","Norway"
"00036888","00040281","00555","SIDA","SWEDISH INT'L DEVELOPMENT COOPERATION","NON_PROG CTY","NON_PROGRAMME COUNTRY","SWE","Sweden"
"00036888","00043060","00555","SIDA","SWEDISH INT'L DEVELOPMENT COOPERATION","NON_PROG CTY","NON_PROGRAMME COUNTRY","SWE","Sweden"
"00036895","00040287","00078","CAN","GOVERNMENT OF CANADA","NON_PROG CTY","NON_PROGRAMME COUNTRY","CAN","Canada"
"00036895","00040287","00232","SWI","GOVERNMENT OF SWITZERLAND","NON_PROG CTY","NON_PROGRAMME COUNTRY","CHE","Switzerland"
"00036905","00040303","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00036908","00040307","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036908","00059869","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036908","00040308","00185","NIR","GOVERNMENT OF NIGERIA","PROG CTY","PROGRAMME COUNTRY","NGA","Nigeria"
"00036908","00040307","00311","PRIVSECT","PRIVATE SECTOR","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00036908","00059869","11268","DeltaState","Delta State Government","PROG CTY","PROGRAMME COUNTRY","NGA","Nigeria"
"00036921","00040325","00255","VEN","GOVERNMENT OF VENEZUELA","PROG CTY","PROGRAMME COUNTRY","VEN","Venezuela"
"00036922","00040326","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036922","00040326","00255","VEN","GOVERNMENT OF VENEZUELA","PROG CTY","PROGRAMME COUNTRY","VEN","Venezuela"
"00036922","00040326","01041","GOBIERNO","VEN-GOBIERNO DE VENEZUELA","PROG CTY","PROGRAMME COUNTRY","VEN","Venezuela"
"00036925","00055017","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036925","00055089","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036925","00055089","00551","DFID","DEPARTMENT FOR INT'L DEVELOPMENT (DFID)","NON_PROG CTY","NON_PROGRAMME COUNTRY","GBR","United Kingdom"
"00036927","00040338","00253","USA","GOVERNMENT OF UNITED STATES OF AMERICA","NON_PROG CTY","NON_PROGRAMME COUNTRY","USA","United States of America"
"00036938","00040350","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036944","00040356","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036945","00040360","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036945","00078824","11588","JP_Microfn","MDTFO/JP_DRC_Microfinance II","MULTI_AGY","MULTI-LATERAL AGENCY","MDTF1","BU"
"00036952","00040368","00162","MAU","GOVERNMENT OF MAURITANIA","PROG CTY","PROGRAMME COUNTRY","MRT","Mauritania"
"00036953","00040369","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036959","00040378","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00036985","00040421","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00036991","00040427","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00036992","00040428","00016","IDB","INTER-AMERICAN DEVELOPMENT BANK","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00036992","00040428","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00036993","00040429","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00037004","00040440","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00037052","00040498","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037052","00040499","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037054","00040501","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037062","00040512","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037062","00040512","01060","GOVT","AZE-GOVERNMENT","PROG CTY","PROGRAMME COUNTRY","AZE","Azerbaijan"
"00037063","00040513","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037063","00040513","00198","POL","GOVERNMENT OF POLAND","PROG CTY","PROGRAMME COUNTRY","POL","Poland"
"00037067","00040519","00112","FRA","GOVERNMENT OF FRANCE","NON_PROG CTY","NON_PROGRAMME COUNTRY","FRA","France"
"00037076","00040534","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037079","00046135","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037091","00058951","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037091","00058951","00182","NET","GOVERNMENT OF NETHERLANDS","NON_PROG CTY","NON_PROGRAMME COUNTRY","NLD","Netherlands"
"00037091","00058951","00551","DFID","DEPARTMENT FOR INT'L DEVELOPMENT (DFID)","NON_PROG CTY","NON_PROGRAMME COUNTRY","GBR","United Kingdom"
"00037091","00058951","10714","UNDP(JPAA)","UNDP AS AA FOR JP PASS THROUGH","MULTI_AGY","MULTI-LATERAL AGENCY","MDTF1","BU"
"00037105","00040568","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037120","00040588","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037123","00040592","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037128","00040604","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037128","00040604","00257","YEM","GOVERNMENT OF YEMEN","PROG CTY","PROGRAMME COUNTRY","YEM","Yemen"
"00037139","00040616","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037153","00040633","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037166","00040648","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037176","00040658","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00037178","00040660","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00037179","00040661","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00037199","00040688","00056","AUS","GOVERNMENT OF AUSTRIA","NON_PROG CTY","NON_PROGRAMME COUNTRY","AUT","Austria"
"00037199","00040688","00112","FRA","GOVERNMENT OF FRANCE","NON_PROG CTY","NON_PROGRAMME COUNTRY","FRA","France"
"00037200","00040690","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00037200","00072566","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00037201","00040691","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037204","00040695","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00037206","00040697","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00037206","00071088","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00037206","00072905","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00037239","00040742","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037239","00040743","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037239","00051459","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037244","00040749","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037244","00040749","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037249","00040754","00001","UNDESA","UN DEPT OF ECONOMIC AND SOCIAL AFFAIRS","MULTI_AGY","MULTI-LATERAL AGENCY","UNDESA","UN AGENCY 1"
"00037249","00040754","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037249","00040754","00049","ANG","GOVERNMENT OF ANGOLA","PROG CTY","PROGRAMME COUNTRY","AGO","Angola"
"00037249","00040754","00307","USANC","US COMMITTEE FOR UNDP","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00037249","00040754","10212","RENOVURBAN","EMPRESA DE RENOVACION URBANA DE MANIZALE","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00037249","00040754","10216","AECI","AG. ESPANOLA DE COOPERACION INT.","NON_PROG CTY","NON_PROGRAMME COUNTRY","ESP","Spain"
"00037249","00040754","11072","SYR-AECI","AECI-AGENCIA ESPANOLA DE COOPERACION INT","NON_PROG CTY","NON_PROGRAMME COUNTRY","ESP","Spain"
"00037253","00041583","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037265","00040773","10009","MPU","MONTREAL PROTOCOL","MULTI_AGY","MULTI-LATERAL AGENCY","MPU","UN AGENCY 1"
"00037268","00040776","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037268","00040776","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037269","00040777","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037275","00040785","00078","CAN","GOVERNMENT OF CANADA","NON_PROG CTY","NON_PROGRAMME COUNTRY","CAN","Canada"
"00037275","00040785","00248","UKM","GOVERNMENT OF UNITED KINGDOM","NON_PROG CTY","NON_PROGRAMME COUNTRY","GBR","United Kingdom"
"00037288","00040799","01041","GOBIERNO","VEN-GOBIERNO DE VENEZUELA","PROG CTY","PROGRAMME COUNTRY","VEN","Venezuela"
"00037289","00040801","00210","SAU","GOVERNMENT OF SAUDI ARABIA","PROG CTY","PROGRAMME COUNTRY","SAU","Saudi Arabia"
"00037293","00040807","00004","FAO","FOOD AND AGRICULTURE ORGANIZATION OF THE","MULTI_AGY","MULTI-LATERAL AGENCY","FAO","UN AGENCY 1"
"00037293","00040807","00005","UNESCO","UNESCO","MULTI_AGY","MULTI-LATERAL AGENCY","UNESCO","UN AGENCY 1"
"00037293","00040807","00006","WHO","WORLD HEALTH ORGANIZATION","MULTI_AGY","MULTI-LATERAL AGENCY","WHO","UN AGENCY 1"
"00037293","00040807","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037293","00040807","00030","NGO(NATL)","NON-GOVERNMENTAL ORGANIZATION","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00037293","00040807","00031","UNFPA","UNITED NATIONS POPULATION FUND","MULTI_AGY","MULTI-LATERAL AGENCY","UNFPA","UN AGENCY 1"
"00037293","00040807","00032","UN Women","UN Women","MULTI_AGY","MULTI-LATERAL AGENCY","UNIFEM","UN AGENCY 1"
"00037293","00040807","00035","UNICEF","UNITED NATIONS CHILDREN'S FUND","MULTI_AGY","MULTI-LATERAL AGENCY","UNICEF","UN AGENCY 1"
"00037293","00040807","00131","IND","GOVERNMENT OF INDIA","PROG CTY","PROGRAMME COUNTRY","IND","India"
"00037293","00040807","00134","IRE","GOVERNMENT OF IRELAND","NON_PROG CTY","NON_PROGRAMME COUNTRY","IRL","Ireland"
"00037293","00040807","00232","SWI","GOVERNMENT OF SWITZERLAND","NON_PROG CTY","NON_PROGRAMME COUNTRY","CHE","Switzerland"
"00037293","00040807","00555","SIDA","SWEDISH INT'L DEVELOPMENT COOPERATION","NON_PROG CTY","NON_PROGRAMME COUNTRY","SWE","Sweden"
"00037311","00040826","10959","ALC.MUN.VL","ALCALDIA DEL MUNC VALENCIA","PROG CTY","PROGRAMME COUNTRY","VEN","Venezuela"
"00037312","00040827","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037327","00040847","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037332","00048602","00182","NET","GOVERNMENT OF NETHERLANDS","NON_PROG CTY","NON_PROGRAMME COUNTRY","NLD","Netherlands"
"00037337","00040859","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00037341","00040863","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037351","00040874","00327","GFATM","GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS","MULTI_AGY","MULTI-LATERAL AGENCY","GFATM","UN AGENCY 1"
"00037354","00040877","00297","UNAIDS","UNAIDS","MULTI_AGY","MULTI-LATERAL AGENCY","UNAIDS","UN AGENCY 1"
"00037361","00040884","00006","WHO","WORLD HEALTH ORGANIZATION","MULTI_AGY","MULTI-LATERAL AGENCY","WHO","UN AGENCY 1"
"00037361","00040884","00035","UNICEF","UNITED NATIONS CHILDREN'S FUND","MULTI_AGY","MULTI-LATERAL AGENCY","UNICEF","UN AGENCY 1"
"00037361","00040884","01560","OTROS","GUA-OTROS","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00037368","00040891","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037371","00040894","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037371","00040894","01398","MOE","LEB-MINISTRY OF ENVIRONMENT","PROG CTY","PROGRAMME COUNTRY","LBN","Lebanon"
"00037371","00040894","11529","Solidere","Solidere","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00037379","00040901","01013","GOB","ARG-GOBIERNO","PROG CTY","PROGRAMME COUNTRY","ARG","Argentina"
"00037399","00040927","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037408","00072886","01256","LOCA","ROM-OTHER LOCAL AUTHORITIES","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00037413","00040945","01040","GOBIERNO","PAR-GOBIERNO DEL PARAGUAY","PROG CTY","PROGRAMME COUNTRY","PRY","Paraguay"
"00037413","00040945","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037414","00040946","10450","ACUDIR","Agencia Cuencana de Desarrollo e Integra","PRIV","PRIVATE SECTOR","PRIV_NATL 1","PRIVATE SECTOR NATIONAL 1"
"00037435","00040969","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037435","00040969","00280","EU","EUROPEAN UNION","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00037442","00040976","00205","ROM","GOVERNMENT OF ROMANIA","PROG CTY","PROGRAMME COUNTRY","ROM","Romania"
"00037442","00040976","00299","SOROS","SOROS FOUNDATION","PRIV","PRIVATE SECTOR","PRIV_INTL 1","PRIVATE SECTOR INTERNATIONAL 1"
"00037443","00040977","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037453","00040987","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037462","00040997","01013","GOB","ARG-GOBIERNO","PROG CTY","PROGRAMME COUNTRY","ARG","Argentina"
"00037471","00041010","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037475","00041013","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037477","00041016","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037483","00041022","00327","GFATM","GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS","MULTI_AGY","MULTI-LATERAL AGENCY","GFATM","UN AGENCY 1"
"00037493","00041032","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037519","00041066","00327","GFATM","GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS","MULTI_AGY","MULTI-LATERAL AGENCY","GFATM","UN AGENCY 1"
"00037521","00041068","10317","AAUNDGTF","ADM. AGENT UNDP IRAQ TF","MULTI_AGY","MULTI-LATERAL AGENCY","MDTF1","BU"
"00037533","00041086","00134","IRE","GOVERNMENT OF IRELAND","NON_PROG CTY","NON_PROGRAMME COUNTRY","IRL","Ireland"
"00037533","00041086","00187","NOR","GOVERNMENT OF NORWAY","NON_PROG CTY","NON_PROGRAMME COUNTRY","NOR","Norway"
"00037583","00041153","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037586","00041156","10283","KFW","KREDITANSTALT FUR WIEDERAUFBAU","NON_PROG CTY","NON_PROGRAMME COUNTRY","DEU","Germany"
"00037601","00041174","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037606","00041180","00071","BRA","GOVERNMENT OF BRAZIL","PROG CTY","PROGRAMME COUNTRY","BRA","Brazil"
"00037610","00041186","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037610","00041186","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037629","00041210","00327","GFATM","GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS","MULTI_AGY","MULTI-LATERAL AGENCY","GFATM","UN AGENCY 1"
"00037629","00041210","00627","APORT.PNUD","PAR-PAR/91/888 PROGRAME COST-S","MULTI_AGY","MULTI-LATERAL AGENCY","APORT.PNUD","UN AGENCY 1"
"00037631","00041212","00327","GFATM","GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS","MULTI_AGY","MULTI-LATERAL AGENCY","GFATM","UN AGENCY 1"
"00037648","00041240","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037649","00056648","00280","EU","EUROPEAN UNION","MULTI_AGY","MULTI-LATERAL AGENCY","MUTLI_AGY2","MULTI-LATERAL AGENCY2"
"00037658","00041251","11234","AusAID","Australian Agency for Int'l Development","NON_PROG CTY","NON_PROGRAMME COUNTRY","AUS","Australia"
"00037684","00041284","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037688","00041288","10003","GEFTrustee","Global Environment Fund Trustee","MULTI_AGY","MULTI-LATERAL AGENCY","GEFTRUSTEE","UN AGENCY 1"
"00037722","00041324","00877","DNP","COL-DEPARTAMENTO NACIONAL DE P","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00037722","00042565","01356","MININTERIO","COL-MINISTERIO DEL INTERIOR","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00037722","00042564","10267","MINCOMUNIC","MINISTERIO DE COMUNICACIONES","PROG CTY","PROGRAMME COUNTRY","COL","Colombia"
"00037750","00041360","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037750","00059836","00012","UNDP","UNITED NATIONS DEVELOPMENT PROGRAMME","MULTI_AGY","MULTI-LATERAL AGENCY","UNDP_AGY","UN AGENCY 1"
"00037750","00041360","00035","UNICEF","UNITED NATIONS CHILDREN'S FUND","MULTI_AGY","MULTI-LATERAL AGENCY","UNICEF","UN AGENCY 1"
"00037750","00041360","00036","IFAD","INTERNATIONAL FUND FOR AGRICULTURAL DEVE","MULTI_AGY","MULTI-LATERAL AGENCY","IFAD","UN AGENCY 1"
