"hq_co","bureau","operatingunit","awardID","award_title","award_description","start_date","end_date","institutionid","inst_descr","inst_type","inst_type_descr","fiscal_year","budget","expenditure"
"CO","RBAS","LBN","00050138","PIMS 4008: MAPs Lebanon","Mainstreaming Biodiversity Management into Medicinal and Aromatic Plants Production Processes","2008-06-01 00:00:00","2013-04-30 00:00:00","01828","Lebanese  Agriculture Research","GOV","Gov Counterpart Institution","2011","446822.68","354658.26"
"CO","RBAS","LBN","00050795","PIMS 3611: Global Solar Water Heaters","The Country Programme of Lebanon under the Global
Solar Water Heating Market Transformation and Strengthening Initiative (PIMS 3611 - FSP)","2009-01-01 00:00:00","2013-12-31 00:00:00","01832","Ministry Of Environment","GOV","Gov Counterpart Institution","2011","338958.82","263573.13"
"CO","RBAS","LBN","00050802","Integrated Support to the Rehabiliation of NBC Adjacent","Integrated Support to the Rehabiliation of NBC Adjacent Areas","2008-07-01 00:00:00","2009-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","709259.71","583036.2"
"CO","RBAS","LBN","00051025","Common Space Initiative","Support Office for Consensus building, Civil Peace, and Constitutional Strengthening","2008-10-01 00:00:00","2013-01-31 00:00:00","99999","UNDP","UND","UNDP","2011","601324","393301.52"
"CO","RBAS","LBN","00051099","MDGF- Conflict Prevention and Peacebuilding","Millennium development goals fund – Conflict Prevention and Peace Building in North of Lebanon","2008-11-03 00:00:00","2012-08-31 00:00:00","99999","UNDP","UND","UNDP","2011","1543444","835583.5"
"CO","RBAS","LBN","00051187","Recovery Coordination Support in Lebanon"," ","2008-10-01 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","416571.75","381677.12"
"CO","RBAS","LBN","00051194","Strengthening Electoral Processes in Lebanon"," ","2008-11-17 00:00:00","2011-12-31 00:00:00","01838","National Execution","GOV","Gov Counterpart Institution","2011","3388","-2595.94"
"CO","RBAS","LBN","00057193","Socio Economic Rehabilitation Programme in South Lebanon","Socio Economic Rehabilitation Programme in South Lebanon Phase II","2009-04-01 00:00:00","2012-03-31 00:00:00","01817","Council For Development And Re","GOV","Gov Counterpart Institution","2011","1857401.74","1047679.36"
"CO","RBAS","LBN","00057541","Preparation of HCFC Phase-out Management Plan (HPMP)","Preparation of HCFC Phase-out Management Plan (HPMP) Stage-1 for Lebanon","2009-05-29 00:00:00","2012-04-30 00:00:00","01832","Ministry Of Environment","GOV","Gov Counterpart Institution","2011","140940","134497.07"
"CO","RBAS","LBN","00057542","Institutional Strengthening Project ISVI","Institutional Strengthening Project for Implementation of Montreal Protocol in Lebanon (Phase VI)","2009-06-01 00:00:00","2011-08-31 00:00:00","01832","Ministry Of Environment","GOV","Gov Counterpart Institution","2011","43854","42147.02"
"CO","RBAS","LBN","00057771","Hydro Agricultural Development for Marjeyoun Area","Hydro Agricultural Development for Marjeyoun Area","2009-10-01 00:00:00","2013-02-28 00:00:00","99999","UNDP","UND","UNDP","2011","800039","312303.86"
"CO","RBAS","LBN","00057973","Strengthening Disaster Risk Management Capacities","Develop Capacities of government of Lebanon in Disaster Risk Reduction","2009-07-01 00:00:00","2012-04-30 00:00:00","01842","Prime Minister Office","GOV","Gov Counterpart Institution","2011","574816.6","400446.93"
"CO","RBAS","LBN","00058413","The Lebanese Expatriate Project, Live Lebanon, phase I","The Lebanese Expatriate Project, Live Lebanon, Phase I","2009-10-01 00:00:00","2014-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","460799.83","422520.98"
"CO","RBAS","LBN","00058557","Recovery in surrounding communities of Nahr ElBared Camp","Lebanon Recovery Fund project to support surrounding communities of Naher El Bared Camp","2009-11-01 00:00:00","2012-03-31 00:00:00","01846","UNDP (Direct Execution)","UND","UNDP","2011","1828686","1032223.69"
"CO","RBAS","LBN","00058662","Lebanese Centre for Water Conservation and Management","Lebanese Centre for Water Conservation and Management (LCWCM)","2010-05-01 00:00:00","2013-12-31 00:00:00","01829","Ministry of Energy and Water","GOV","Gov Counterpart Institution","2011","607628","580883.18"
"CO","RBAS","LBN","00058941","LRF Monitoring & Evaluation Team"," ","2009-12-23 00:00:00","2012-12-31 00:00:00","99999","UNDP","UND","UNDP","2011","65437","70614.54"
"CO","RBAS","LBN","00059198","Institutional Development and Access to Justice","The aim of Phase II of this project is to develop and enhance the capacity of the Ministry of justice mainly through  providing support to the implementation of a Beirut Court automation Master plan.","2010-02-01 00:00:00","2013-12-31 00:00:00","01835","Ministry Of Justice","GOV","Gov Counterpart Institution","2011","540371","243655.61"
"CO","RBAS","LBN","00059345","Technical Support to the Ministry of Education","Technical Support to the Ministry of Education and Higher Education for the Implementation of the Education Development Plan","2010-02-20 00:00:00","2013-02-28 00:00:00","99999","UNDP","UND","UNDP","2011","450000.25","248571.86"
"CO","RBAS","LBN","00059463","Regional Development Programme in Akkar Phase II","Regional Development Programme in Akkar Phase II","2010-03-01 00:00:00","2012-09-30 00:00:00","01817","Council For Development And Re","GOV","Gov Counterpart Institution","2011","376208","178448.4"
"CO","RBAS","LBN","00060028","Lebanon Mine Action Programme Phase II","Support to the Lebanon Mine Action Center","2010-07-01 00:00:00","2012-12-31 00:00:00","01837","National Demining Office","GOV","Gov Counterpart Institution","2011","1410482","684240.58"
"CO","RBAS","LBN","00060173","Socio-Economic Programme for the Reintegration of the Di","Socio-Economic programme for the Reintegration of the Displaced in Mount Lebanon","2010-11-01 00:00:00","2013-11-30 00:00:00","01831","Ministry Of Displaced","GOV","Gov Counterpart Institution","2011","530011.41","107767"
